ticket,time,date,hour,symbol,dir,lot,pos_mult,entry,initial_sl,tp,exit,reason,exit_signal,risk,r,duration_min,mods,max_lock_r,bounce_sec,bounce_ob,confirm_pos,touch,confirm,close_time,stage,ob_age,strength,score,ds,fresh,cont,h1,deep,htf,risk_atr,spread_risk,peak_r,raw_peak_r,dtp_peak_r,giveback_r,bars_held,last_sl,be,trail,partial,dtp_partial,rev,addon,pnl_proxy
598,2026-01-04 09:52:25,2026-01-04,9,BTCUSDm,sell,0.65,0.61,91420.31,91630.56,,91383.01,SL,be,210.25,0.17740784780025165,259.383,1,0.20000000000001383,40,0.284,-0.506,91457.47,91438.31,2026-01-04 14:11:48,entry_engine,23,4.96,5,1.0,0,0,True,True,False,2.65,0.086,2.01,2.01,0.0,,,be,True,0,False,False,False,False,24.24500000000189
601,2026-01-04 10:25:33,2026-01-04,10,BTCUSDm,sell,0.09,0.07,91411.74,91581.06,,91581.35,SL,sl,169.31999999999243,-1.0017127332861337,21.5,0,,33,0.292,-0.379,91449.48,91429.74,2026-01-04 10:47:03,entry_engine,30,4.96,5,1.0,0,0,True,True,False,2.28,0.106,0.15,0.15,0.0,,,,False,0,False,False,False,False,-15.264900000000052
624,2026-01-06 01:50:18,2026-01-06,1,BTCUSDm,sell,0.61,0.49,93817.58,93989.08,,93788.31,SL,be,171.5,0.17067055393588382,83.783,1,0.20000000000001697,16,0.259,-1.469,93858.86,93835.58,2026-01-06 03:14:05,entry_engine,17,3.78,5,1.0,0,1,False,True,False,1.3,0.105,1.7,1.7,0.0,,,be,True,0,False,False,False,False,17.854700000002484
630,2026-01-06 15:37:07,2026-01-06,15,BTCUSDm,buy,1.23,2.43,93692.14,93267.97,93935.77,93265.59,SL,sl,424.16999999999825,-1.005610957870676,43.233,0,,22,0.283,-1.328,93628.13,93674.14,2026-01-06 16:20:21,entry_engine,5,4.04,4,1.0,0,0,True,True,False,1.24,0.042,0.13,0.13,0.0,,,,False,0,False,False,False,False,-524.6565000000036
638,2026-01-06 23:10:23,2026-01-06,23,BTCUSDm,sell,4.13,7.65,93486.98,93839.7,93326.33,93318.15,TP,tp,352.72000000000116,0.4786516216829247,78.25,0,,12,0.276,-0.437,93534.55,93504.98,2026-01-07 00:28:38,entry_engine,18,4.37,4,1.0,0,0,True,True,False,1.89,0.051,0.45,0.45,0.0,,,,False,0,False,False,False,False,697.2679000000072
640,2026-01-07 00:10:45,2026-01-07,0,BTCUSDm,sell,0.16,0.17,93538.4,93737.33,93377.75,93376.0,TP,tp,198.93000000000757,0.8163675664806113,13.483,0,,44,0.252,-0.917,93583.36,93556.4,2026-01-07 00:24:14,entry_engine,30,4.37,4,1.0,0,0,True,True,False,1.7,0.09,0.78,0.78,0.0,,,,False,0,False,False,False,False,25.98399999999907
650,2026-01-07 07:03:13,2026-01-07,7,BTCUSDm,sell,0.37,0.27,92625.01,92789.42,,92789.43,SL,sl,164.4100000000035,-1.000060823550847,17.7,0,,22,0.273,-0.58,92659.45,92643.01,2026-01-07 07:20:55,entry_engine,3,4.15,5,1.0,0,0,True,True,False,1.9,0.109,0.02,0.02,0.0,,,,False,0,False,False,False,False,-60.83539999999935
654,2026-01-07 13:20:28,2026-01-07,13,BTCUSDm,sell,1.67,1.01,91980.27,92115.99,,92118.77,SL,sl,135.72000000000116,-1.020483348069546,5.167,0,,13,0.284,-1.2,92016.46,91998.27,2026-01-07 13:25:38,entry_engine,4,4.9,5,1.0,0,1,False,True,False,1.45,0.133,0.0,0.0,0.0,,,,False,0,False,False,False,False,-231.295
656,2026-01-07 13:55:15,2026-01-07,13,BTCUSDm,sell,0.39,0.28,91991.48,92143.85,91895.56,91893.07,TP,tp,152.3700000000099,0.6458620463344658,6.117,0,,14,0.256,-1.375,92025.88,92009.48,2026-01-07 14:01:22,entry_engine,11,4.9,4,1.0,0,1,False,True,False,1.43,0.118,0.58,0.58,0.0,,,,False,0,False,False,False,False,38.379899999995686
658,2026-01-07 14:55:56,2026-01-07,14,BTCUSDm,sell,0.97,0.9,92057.15,92255.16,,91544.12,MARKET_CLOSE,dtp,198.0100000000093,2.5909297510225477,8.933,1,0.19998989949997176,5,0.275,-0.759,92099.9,92075.15,2026-01-07 15:04:52,entry_engine,35,4.12,4,1.0,0,0,True,True,False,0.91,0.091,3.47,3.47,3.47,0.88,1,be,True,0,False,False,False,False,497.63909999999885
660,2026-01-08 01:36:08,2026-01-08,1,BTCUSDm,buy,0.3,0.31,91305.25,91060.03,,91056.72,SL,sl,245.22000000000116,-1.0134980833537137,48.083,0,,38,0.272,-0.401,91259.45,91287.25,2026-01-08 02:24:13,entry_engine,4,5.0,5,1.0,0,1,True,True,False,2.05,0.073,0.3,0.3,0.0,,,,False,0,False,False,False,False,-74.55899999999964
661,2026-01-08 02:12:23,2026-01-08,2,BTCUSDm,buy,0.56,0.52,91287.06,91064.57,,91062.46,SL,sl,222.4899999999907,-1.009483572295387,11.833,0,,17,0.276,-0.579,91240.86,91269.06,2026-01-08 02:24:13,entry_engine,11,5.0,5,1.0,0,1,True,True,False,1.92,0.081,0.33,0.33,0.0,,,,False,0,False,False,False,False,-125.77599999999512
681,2026-01-08 22:45:47,2026-01-08,22,BTCUSDm,buy,0.45,0.28,91096.71,90953.28,91197.87,91215.23,TP,tp,143.43000000000757,0.8263264310115267,14.55,0,,45,0.347,-1.639,91055.29,91078.71,2026-01-08 23:00:20,entry_engine,8,4.5,4,1.0,0,1,True,True,False,1.26,0.125,0.7,0.7,0.0,,,,False,0,False,False,False,False,53.333999999995285
683,2026-01-08 23:33:31,2026-01-08,23,BTCUSDm,buy,8.0,10.87,91158.12,90972.15,,90968.34,SL,sl,185.97000000000116,-1.0204871753508504,20.133,0,,7,0.272,-0.728,91121.78,91140.12,2026-01-08 23:53:39,entry_engine,17,4.5,5,1.0,0,1,True,True,False,1.82,0.097,0.0,0.0,0.0,,,,False,0,False,False,False,False,-1518.2399999999907
685,2026-01-09 00:40:44,2026-01-09,0,BTCUSDm,buy,1.53,1.35,91146.93,91010.9,,91010.53,SL,sl,136.02999999999884,-1.0027199882378546,44.85,0,,44,0.307,-0.894,91108.24,91128.93,2026-01-09 01:25:35,entry_engine,31,4.5,5,1.0,0,1,True,True,False,1.8,0.132,0.85,0.85,0.0,,,,False,0,False,False,False,False,-208.6919999999911
688,2026-01-09 02:41:02,2026-01-09,2,BTCUSDm,buy,0.06,0.13,91088.13,90811.61,91259.43,90967.31,MARKET_CLOSE,time,276.5200000000041,-0.4369304209460625,98.967,0,,123,0.255,-1.043,91041.06,91070.13,2026-01-09 04:20:00,entry_engine,16,5.0,4,1.0,0,0,True,True,False,2.03,0.065,0.32,0.32,0.0,0.76,20,,False,0,False,False,False,False,-7.249200000000418
689,2026-01-09 03:16:30,2026-01-09,3,BTCUSDm,buy,0.15,0.17,91077.98,90920.99,91249.28,90918.07,SL,sl,156.9899999999907,-1.0185999108223354,10.617,0,,88,0.253,-1.132,91031.14,91059.98,2026-01-09 03:27:07,entry_engine,23,5.0,4,1.0,0,0,True,True,False,1.49,0.115,0.54,0.54,0.0,,,,False,0,False,False,False,False,-23.98649999999834
