time,open,high,low,close,tick_volume,spread,real_volume
2024.12.06 16:00,99463.65,101936.56,98914.36,101576.02,65204,1783,0
2024.12.06 20:00,101576.02,102019.81,99124.79,99827.79,50107,1785,0
2024.12.07 00:00,99827.78,100563.85,99426.31,99522.04,53374,2194,0
2024.12.07 04:00,99522.05,99849.26,98927.90,99493.20,51051,1976,0
2024.12.07 08:00,99493.20,99960.95,99374.26,99706.26,44332,1877,0
2024.12.07 12:00,99705.97,99909.81,99105.90,99826.29,42371,1976,0
2024.12.07 16:00,99826.29,100367.03,99528.93,100183.80,37372,1796,0
2024.12.07 20:00,100183.80,100542.14,99652.24,99902.23,36728,1783,0
2024.12.08 00:00,99902.12,100444.35,99685.81,100010.20,39819,1788,0
2024.12.08 04:00,100010.20,100110.02,99372.63,99730.27,35221,1832,0
2024.12.08 08:00,99730.27,99905.17,98670.81,99764.76,42207,1875,0
2024.12.08 12:00,99765.18,100587.79,99381.18,99948.42,48258,1787,0
2024.12.08 16:00,99948.42,100239.00,99502.39,100150.25,42711,1896,0
2024.12.08 20:00,100150.25,101480.28,99775.14,101220.97,41213,1868,0
2024.12.09 00:00,101220.97,101319.77,98492.39,99133.11,53101,1868,0
2024.12.09 04:00,99133.11,99787.50,98361.97,99625.29,52087,1965,0
2024.12.09 08:00,99625.29,99751.70,98016.04,98061.77,57776,1965,0
2024.12.09 12:00,98061.77,100494.54,97469.57,97753.90,70103,1907,0
2024.12.09 16:00,97753.90,98365.05,96898.49,96996.38,63728,1964,0
2024.12.09 20:00,96999.27,97589.36,93998.85,97359.87,82389,1959,0
2024.12.10 00:00,97359.93,98211.13,95591.72,96962.61,66721,1961,0
2024.12.10 04:00,96962.89,97544.96,95924.07,97204.47,53344,1962,0
2024.12.10 08:00,97204.47,97970.25,96943.73,97772.56,52190,1905,0
2024.12.10 12:00,97772.56,98348.11,95612.56,95654.41,77803,1903,0
2024.12.10 16:00,95654.40,96519.45,94210.49,95869.24,86208,1955,0
2024.12.10 20:00,95869.77,97298.86,95625.24,96651.03,53991,1899,0
2024.12.11 00:00,96651.01,97700.13,95682.41,97449.98,65876,1887,0
2024.12.11 04:00,97449.27,97858.74,97225.42,97389.40,47170,1847,0
2024.12.11 08:00,97389.41,98571.94,97358.84,98369.72,56974,1808,0
2024.12.11 12:00,98369.72,100924.83,98137.18,100426.13,67250,1787,0
2024.12.11 16:00,100426.04,101251.34,99650.88,101215.07,63924,1793,0
2024.12.11 20:00,101215.07,101953.26,100924.73,101163.64,51717,1792,0
2024.12.12 00:00,101168.20,101881.65,100350.74,101063.57,53567,1788,0
2024.12.12 04:00,101064.25,101221.36,100393.44,100487.78,45303,1808,0
2024.12.12 08:00,100487.78,101142.83,100128.60,100321.42,45736,1807,0
2024.12.12 12:00,100321.42,101879.84,100319.84,101793.12,64566,1780,0
2024.12.12 16:00,101793.12,102537.41,99225.29,99422.28,63436,1783,0
2024.12.12 20:00,99422.29,100493.22,99400.08,99989.07,52704,1818,0
2024.12.13 00:00,99989.37,100349.51,99185.30,99748.64,47781,1818,0
2024.12.13 04:00,99748.64,100246.96,99485.16,100144.87,43335,1825,0
2024.12.13 08:00,100144.87,100782.12,99871.39,100324.62,46730,1805,0
2024.12.13 12:00,100324.62,101432.47,99710.87,99898.83,55696,2885,0
2024.12.13 16:00,99891.93,101919.05,99792.68,101451.64,57005,2885,0
2024.12.13 20:00,101451.64,101875.59,101066.86,101385.87,41084,2894,0
2024.12.14 00:00,101387.54,102622.74,101117.12,102044.74,50416,2885,0
2024.12.14 04:00,102044.74,102115.04,101555.14,101793.11,45147,2885,0
2024.12.14 08:00,101793.11,101855.46,101289.26,101537.62,29427,2880,0
2024.12.14 12:00,101537.62,101738.53,100758.91,101597.33,45682,2880,0
2024.12.14 16:00,101597.33,101715.20,100784.43,101311.55,44241,2880,0
