time,open,high,low,close,tick_volume,spread,real_volume
2024.01.01 20:00,2064.593,2066.095,2062.645,2063.543,1996,377,0
2024.01.02 00:00,2063.347,2070.338,2062.173,2069.487,13309,199,0
2024.01.02 04:00,2069.492,2076.651,2068.823,2073.065,12434,368,0
2024.01.02 08:00,2073.130,2078.877,2068.241,2069.221,16574,199,0
2024.01.02 12:00,2069.179,2071.008,2056.097,2059.305,32915,199,0
2024.01.02 16:00,2059.336,2067.583,2059.092,2060.946,18604,199,0
2024.01.02 20:00,2060.990,2061.577,2057.837,2059.476,7461,199,0
2024.01.03 00:00,2059.448,2065.542,2059.227,2065.072,14533,199,0
2024.01.03 04:00,2065.023,2065.982,2060.838,2062.915,13467,199,0
2024.01.03 08:00,2062.910,2064.376,2046.624,2047.617,19397,199,0
2024.01.03 12:00,2047.648,2048.765,2031.682,2032.552,37277,199,0
2024.01.03 16:00,2032.601,2042.278,2030.522,2036.620,25833,199,0
2024.01.03 20:00,2036.583,2043.669,2036.405,2042.666,10374,199,0
2024.01.04 00:00,2042.657,2046.960,2040.044,2044.684,14902,199,0
2024.01.04 04:00,2044.682,2049.552,2042.311,2047.599,15609,199,0
2024.01.04 08:00,2047.654,2050.958,2044.830,2045.136,17474,199,0
2024.01.04 12:00,2045.137,2047.736,2036.174,2045.046,25518,199,0
2024.01.04 16:00,2045.084,2046.685,2040.825,2044.300,17644,199,0
2024.01.04 20:00,2044.282,2044.783,2042.485,2043.865,7596,199,0
2024.01.05 00:00,2043.917,2048.264,2043.235,2045.320,15407,199,0
2024.01.05 04:00,2045.276,2046.989,2040.849,2043.125,14854,199,0
2024.01.05 08:00,2043.140,2044.382,2037.017,2039.152,16415,199,0
2024.01.05 12:00,2039.136,2063.986,2024.317,2054.775,55641,199,0
2024.01.05 16:00,2054.829,2056.205,2040.370,2045.682,26944,199,0
2024.01.05 20:00,2045.702,2046.177,2042.787,2045.479,7236,199,0
2024.01.07 20:00,2044.595,2045.575,2042.902,2044.208,2759,199,0
2024.01.08 00:00,2044.212,2046.590,2035.017,2036.098,15734,199,0
2024.01.08 04:00,2036.117,2037.543,2026.943,2031.393,19370,199,0
2024.01.08 08:00,2031.393,2031.738,2016.674,2020.087,22205,199,0
2024.01.08 12:00,2020.056,2034.806,2018.368,2034.227,33277,199,0
2024.01.08 16:00,2034.259,2036.899,2026.275,2029.301,19975,199,0
2024.01.08 20:00,2029.315,2030.685,2026.082,2030.439,7798,199,0
2024.01.09 00:00,2030.411,2035.900,2030.411,2033.589,16760,199,0
2024.01.09 04:00,2033.598,2037.206,2030.293,2035.961,16868,199,0
2024.01.09 08:00,2036.010,2038.492,2031.249,2034.929,19470,199,0
2024.01.09 12:00,2034.992,2042.004,2028.708,2028.708,28309,199,0
2024.01.09 16:00,2028.659,2032.017,2026.021,2028.790,20230,199,0
2024.01.09 20:00,2028.809,2031.085,2027.977,2030.401,7362,199,0
2024.01.10 00:00,2030.403,2032.824,2027.242,2028.801,14549,199,0
2024.01.10 04:00,2028.793,2031.614,2023.759,2030.928,15903,199,0
2024.01.10 08:00,2030.924,2040.263,2030.190,2034.043,19466,199,0
2024.01.10 12:00,2034.046,2035.664,2024.774,2027.812,25242,199,0
2024.01.10 16:00,2027.775,2028.511,2020.353,2024.009,18771,199,0
2024.01.10 20:00,2024.070,2027.768,2021.842,2026.358,8649,199,0
2024.01.11 00:00,2026.413,2031.969,2026.413,2030.790,13609,199,0
2024.01.11 04:00,2030.790,2035.640,2030.780,2033.843,13369,199,0
2024.01.11 08:00,2033.896,2034.383,2030.090,2034.287,15589,199,0
2024.01.11 12:00,2034.319,2047.852,2024.849,2028.985,49989,199,0
2024.01.11 16:00,2028.949,2029.593,2013.209,2026.438,31427,199,0
2024.01.11 20:00,2026.487,2035.447,2023.443,2034.954,10655,199,0
2024.01.12 00:00,2035.011,2035.637,2030.010,2033.876,15546,199,0
2024.01.12 04:00,2033.847,2039.350,2032.784,2037.554,14684,199,0
2024.01.12 08:00,2037.552,2047.382,2036.909,2045.307,18676,199,0
2024.01.12 12:00,2045.339,2062.267,2044.329,2053.612,40123,199,0
2024.01.12 16:00,2053.646,2055.521,2041.397,2047.283,24670,199,0
2024.01.12 20:00,2047.331,2049.223,2046.008,2049.032,5737,199,0
2024.01.14 20:00,2048.130,2048.705,2046.293,2047.612,2659,200,0
2024.01.15 00:00,2047.652,2058.033,2045.764,2057.376,16756,199,0
2024.01.15 04:00,2057.373,2057.551,2052.866,2054.114,14826,199,0
2024.01.15 08:00,2054.167,2058.626,2051.451,2053.257,16001,199,0
2024.01.15 12:00,2053.263,2054.422,2049.193,2053.258,15539,199,0
2024.01.15 16:00,2053.231,2056.379,2053.148,2053.936,8067,199,0
2024.01.15 20:00,2054.643,2055.324,2053.124,2053.841,2239,599,0
2024.01.16 00:00,2053.997,2054.508,2048.344,2049.436,16096,199,0
2024.01.16 04:00,2049.437,2050.885,2047.355,2049.377,14505,199,0
2024.01.16 08:00,2049.345,2050.024,2038.139,2039.874,22357,199,0
2024.01.16 12:00,2039.814,2045.088,2031.244,2041.053,34066,199,0
2024.01.16 16:00,2041.102,2041.269,2024.188,2029.190,32307,199,0
2024.01.16 20:00,2029.220,2029.754,2025.584,2027.826,8031,199,0
2024.01.17 00:00,2027.858,2032.935,2023.395,2024.074,16105,199,0
2024.01.17 04:00,2024.070,2026.107,2017.550,2025.746,19665,199,0
2024.01.17 08:00,2025.697,2028.307,2018.977,2023.938,19102,199,0
2024.01.17 12:00,2023.893,2029.032,2006.077,2008.853,36178,199,0
2024.01.17 16:00,2008.814,2011.968,2001.739,2005.414,22221,199,0
2024.01.17 20:00,2005.460,2009.598,2004.709,2009.243,8237,199,0
2024.01.18 00:00,2009.261,2012.071,2006.438,2008.024,14893,199,0
2024.01.18 04:00,2008.009,2014.013,2005.717,2012.319,14599,199,0
2024.01.18 08:00,2012.305,2013.474,2008.092,2012.554,16382,199,0
2024.01.18 12:00,2012.576,2017.234,2007.358,2013.552,27650,199,0
2024.01.18 16:00,2013.549,2021.101,2013.017,2019.745,18786,199,0
2024.01.18 20:00,2019.739,2024.232,2019.739,2023.423,8106,199,0
2024.01.19 00:00,2023.523,2025.508,2021.856,2022.746,13501,199,0
2024.01.19 04:00,2022.741,2029.613,2020.310,2027.946,13497,199,0
2024.01.19 08:00,2027.908,2031.996,2026.172,2031.618,14871,199,0
2024.01.19 12:00,2031.653,2039.232,2023.126,2027.661,26178,199,0
2024.01.19 16:00,2027.640,2029.521,2023.178,2029.075,18101,199,0
2024.01.19 20:00,2029.056,2029.970,2027.687,2029.452,5357,199,0
2024.01.21 20:00,2028.529,2028.563,2026.882,2027.504,2792,200,0
2024.01.22 00:00,2027.490,2032.074,2025.395,2026.943,14141,199,0
2024.01.22 04:00,2026.935,2027.178,2019.067,2021.795,16938,199,0
2024.01.22 08:00,2021.756,2026.607,2020.407,2026.116,16908,199,0
2024.01.22 12:00,2026.066,2030.168,2016.399,2024.100,25574,199,0
2024.01.22 16:00,2024.141,2024.601,2019.028,2020.960,15320,199,0
2024.01.22 20:00,2020.972,2021.774,2019.109,2020.552,6629,199,0
2024.01.23 00:00,2020.554,2027.861,2019.559,2027.393,14084,199,0
2024.01.23 04:00,2027.389,2037.908,2026.652,2031.549,17881,199,0
2024.01.23 08:00,2031.553,2031.648,2022.388,2023.862,17487,199,0
2024.01.23 12:00,2023.868,2030.320,2021.352,2025.108,23366,199,0
2024.01.23 16:00,2025.165,2030.684,2022.565,2029.836,16260,199,0
2024.01.23 20:00,2029.818,2030.286,2027.090,2029.137,6983,199,0
2024.01.24 00:00,2029.003,2029.279,2023.647,2024.820,12954,199,0
2024.01.24 04:00,2024.818,2031.586,2022.735,2029.528,13971,199,0
2024.01.24 08:00,2029.561,2034.231,2028.173,2033.463,17134,199,0
2024.01.24 12:00,2033.412,2036.630,2014.827,2015.213,31904,199,0
2024.01.24 16:00,2015.244,2019.778,2011.138,2012.057,21035,199,0
2024.01.24 20:00,2012.089,2017.389,2011.781,2016.101,8225,199,0
2024.01.25 00:00,2015.977,2017.282,2014.439,2015.768,13593,199,0
2024.01.25 04:00,2015.766,2018.249,2013.553,2015.811,12324,199,0
2024.01.25 08:00,2015.763,2019.492,2012.637,2017.450,16036,199,0
2024.01.25 12:00,2017.451,2025.241,2009.497,2020.279,31443,199,0
2024.01.25 16:00,2020.285,2021.607,2012.418,2017.700,18171,199,0
2024.01.25 20:00,2017.734,2021.561,2016.866,2020.248,7202,199,0
2024.01.26 00:00,2020.356,2024.171,2019.353,2021.773,12228,199,0
2024.01.26 04:00,2021.718,2023.466,2019.771,2021.252,12086,199,0
2024.01.26 08:00,2021.249,2024.648,2018.184,2023.429,15635,199,0
2024.01.26 12:00,2023.385,2026.819,2016.043,2017.082,24779,199,0
2024.01.26 16:00,2017.005,2019.444,2015.854,2017.015,15077,199,0
2024.01.26 20:00,2016.991,2019.215,2016.447,2018.469,4581,199,0
2024.01.28 20:00,2023.424,2028.599,2021.187,2021.831,5024,199,0
2024.01.29 00:00,2021.832,2026.322,2019.282,2025.600,14127,199,0
2024.01.29 04:00,2025.594,2033.823,2024.658,2031.276,13083,199,0
2024.01.29 08:00,2031.248,2033.558,2025.427,2028.111,15260,199,0
2024.01.29 12:00,2028.134,2037.561,2020.461,2025.387,22240,199,0
2024.01.29 16:00,2025.344,2031.097,2023.955,2026.881,15481,199,0
2024.01.29 20:00,2026.916,2035.251,2026.916,2030.730,9815,199,0
2024.01.30 00:00,2030.692,2034.066,2029.789,2031.999,12839,199,0
2024.01.30 04:00,2032.003,2040.452,2031.153,2037.856,13300,199,0
2024.01.30 08:00,2037.814,2039.464,2030.993,2034.252,16189,199,0
2024.01.30 12:00,2034.224,2048.556,2029.024,2032.543,31799,199,0
2024.01.30 16:00,2032.606,2037.021,2031.376,2036.040,17552,199,0
2024.01.30 20:00,2036.003,2037.079,2035.233,2036.231,6882,199,0
2024.01.31 00:00,2036.400,2038.641,2032.811,2033.908,11471,199,0
2024.01.31 04:00,2033.905,2038.535,2033.197,2036.563,11157,199,0
2024.01.31 08:00,2036.566,2040.437,2036.079,2037.284,14217,199,0
2024.01.31 12:00,2037.287,2055.969,2035.981,2052.115,27749,199,0
2024.01.31 16:00,2052.132,2053.580,2039.378,2044.780,37089,199,0
2024.01.31 20:00,2044.748,2045.913,2030.821,2039.784,24526,199,0
2024.02.01 00:00,2039.897,2049.516,2039.121,2046.288,14931,199,0
2024.02.01 04:00,2046.335,2046.641,2041.089,2042.895,13720,199,0
2024.02.01 08:00,2042.810,2042.810,2029.913,2033.378,19922,199,0
2024.02.01 12:00,2033.380,2053.012,2030.034,2051.911,34337,199,0
2024.02.01 16:00,2051.860,2065.458,2051.261,2054.780,29531,199,0
2024.02.01 20:00,2054.730,2056.102,2053.414,2054.627,7952,199,0
2024.02.02 00:00,2054.638,2056.910,2051.894,2054.559,12880,199,0
2024.02.02 04:00,2054.564,2056.931,2054.060,2055.042,13223,199,0
2024.02.02 08:00,2055.024,2056.777,2052.669,2056.038,14559,199,0
2024.02.02 12:00,2056.069,2057.623,2027.741,2034.993,43895,199,0
2024.02.02 16:00,2034.943,2038.735,2033.056,2038.052,18809,199,0
2024.02.02 20:00,2038.107,2039.785,2035.967,2039.607,5708,199,0
2024.02.04 20:00,2041.781,2042.217,2039.070,2039.716,3243,199,0
2024.02.05 00:00,2039.298,2039.822,2030.232,2032.222,17643,199,0
2024.02.05 04:00,2032.264,2033.310,2026.719,2027.502,14923,199,0
2024.02.05 08:00,2027.556,2028.353,2020.588,2027.577,16301,199,0
2024.02.05 12:00,2027.580,2028.018,2014.811,2017.792,26353,199,0
2024.02.05 16:00,2017.742,2027.475,2017.742,2025.928,16477,199,0
2024.02.05 20:00,2025.897,2026.377,2023.445,2024.859,6614,199,0
2024.02.06 00:00,2024.810,2028.539,2023.416,2023.894,12436,199,0
2024.02.06 04:00,2023.896,2029.804,2023.523,2026.243,13493,199,0
2024.02.06 08:00,2026.264,2027.472,2022.831,2026.696,14646,199,0
2024.02.06 12:00,2026.648,2038.108,2024.462,2036.285,24360,199,0
2024.02.06 16:00,2036.231,2038.880,2032.066,2035.904,18484,199,0
2024.02.06 20:00,2035.964,2036.952,2034.287,2035.069,6537,199,0
2024.02.07 00:00,2035.115,2036.095,2034.030,2034.442,10944,199,0
2024.02.07 04:00,2034.430,2036.172,2032.409,2035.124,10927,199,0
2024.02.07 08:00,2035.182,2035.750,2031.216,2034.122,13873,199,0
2024.02.07 12:00,2034.114,2044.527,2030.508,2038.345,24820,199,0
2024.02.07 16:00,2038.303,2040.882,2033.951,2035.511,16965,199,0
2024.02.07 20:00,2035.465,2036.371,2033.686,2036.227,6345,199,0
2024.02.08 00:00,2036.221,2038.726,2031.757,2032.755,10975,199,0
2024.02.08 04:00,2032.748,2034.951,2031.094,2032.794,11722,199,0
2024.02.08 08:00,2032.795,2038.499,2027.789,2028.972,16668,199,0
2024.02.08 12:00,2028.986,2034.011,2020.115,2031.933,27901,199,0
2024.02.08 16:00,2031.971,2035.350,2027.673,2032.495,16735,199,0
2024.02.08 20:00,2032.491,2034.631,2032.491,2034.123,5630,199,0
2024.02.09 00:00,2033.939,2035.113,2031.935,2033.548,9839,199,0
2024.02.09 04:00,2033.575,2034.960,2032.114,2033.522,9419,199,0
2024.02.09 08:00,2033.521,2034.076,2030.490,2031.516,14501,199,0
2024.02.09 12:00,2031.517,2037.174,2021.784,2022.452,28327,199,0
2024.02.09 16:00,2022.461,2026.298,2020.193,2024.749,15458,199,0
