ticket,time,date,hour,symbol,dir,comment,signal_type,lot,pos_mult,entry,initial_sl,tp,exit,reason,exit_signal,risk,r,duration_min,mods,max_lock_r,bounce_sec,bounce_ob,confirm_pos,touch,confirm,touch_count,entry_count,close_time,stage,ob_age,strength,score,ds,fresh,cont,h1,deep,htf,risk_atr,spread_risk,peak_r,raw_peak_r,dtp_peak_r,giveback_r,bars_held,last_sl,be,trail,partial,dtp_partial,rev,addon,pnl_proxy
20,2025-07-01 02:30:41,2025-07-01,2,BTCUSDm,buy,WT V11-BTC1-TREND128 B BOS x2.0,ob,0.01,,107486.53,107193.8,,107342.23,MARKET_CLOSE,market_close,292.7299999999959,-0.49294571789705505,14.317,0,,41,0.25,-1.042,107400.29,107464.93,,,2025-07-01 02:45:00,,,,,,,,,,,,,,,,,,,,,,,,,-1.4430000000000291
24,2025-07-08 01:04:03,2025-07-08,1,BTCUSDm,buy,WT V11-BTC1-TREND128 B BOS x5.2,ob,0.05,,108294.8,107918.89,,108183.33,MARKET_CLOSE,market_close,375.9100000000035,-0.2965337447793358,10.95,0,,204,0.25,-0.658,108211.29,108273.2,,,2025-07-08 01:15:00,,,,,,,,,,,,,,,,,,,,,,,,,-5.573500000000059
28,2025-08-06 14:16:27,2025-08-06,14,BTCUSDm,sell,WT V11-BTC1-TREND128 S BOS x4.8,ob,0.04,,114261.08,114845.25,,114319.62,MARKET_CLOSE,market_close,584.1699999999983,-0.10021055514660762,19.217,0,,87,0.252,-0.793,114391.71,114282.68,,,2025-08-06 14:35:40,,,,,,,,,,,,,,,,,,,,,,,,,-2.341599999999744
30,2025-08-24 21:36:40,2025-08-24,21,BTCUSDm,buy,WT V11-BTC1-TREND128 B BOS x4.7,ob,0.04,,113331.76,112527.61,114884.77,113130.32,MARKET_CLOSE,market_close,804.1499999999942,-0.2505005285083495,13.833,0,,100,0.251,-0.797,113158.15,113310.16,,,2025-08-24 21:50:30,,,,,,,,,,,,,,,,,,,,,,,,,-8.05759999999951
34,2025-10-05 10:05:42,2025-10-05,10,BTCUSDm,buy,WT V11-BTC1-TREND128 B BOS x7.2,ob,0.07,,122815.01,122140.02,125882.56,122747.28,MARKET_CLOSE,market_close,674.9899999999907,-0.10034222729225153,28.917,0,,42,0.252,-0.736,122674.67,122797.01,,,2025-10-05 10:34:37,,,,,,,,,,,,,,,,,,,,,,,,,-4.741099999999715
36,2025-10-05 10:45:32,2025-10-05,10,BTCUSDm,buy,WT V11-BTC1-TREND128 B BOS x1.2,ob,0.01,,122942.24,122140.02,125882.56,123256.12,MARKET_CLOSE,market_close,802.2200000000012,0.39126424172918856,99.467,0,,328,0.252,-0.473,122802.14,122924.24,,,2025-10-05 12:25:00,,,,,,,,,,,,,,,,,,,,,,,,,3.1387999999999012
38,2025-12-11 17:03:38,2025-12-11,17,BTCUSDm,buy,WT V11-BTC1-TREND128 B BOS x3.3,ob,0.03,,89757.44,89047.12,94506.27,91908.09,MARKET_CLOSE,market_close,710.320000000007,3.0277199008897018,241.367,0,,217,0.253,-0.639,89618.9,89739.44,,,2025-12-11 21:05:00,,,,,,,,,,,,,,,,,,,,,,,,,64.51949999999982
39,2025-12-11 19:25:01,2025-12-11,19,BTCUSDm,buy,WT V11-BTC1-TREND128 B BOS x3.3,ob,0.05,,91182.5,90614.25,,91121.22,MARKET_CLOSE,market_close,568.25,-0.10783985921689192,27.617,0,,,,,,,,,2025-12-11 19:52:38,,,,,,,,,,,,,,,,,,,,,,,,True,-3.063999999999942
40,2025-12-11 19:25:02,2025-12-11,19,BTCUSDm,buy,WT V11-BTC1-TREND128 B BOS x3.3,ob,0.05,,91187.48,90619.23,,91126.67,MARKET_CLOSE,market_close,568.25,-0.10701275846897962,27.583,0,,,,,,,,,2025-12-11 19:52:37,,,,,,,,,,,,,,,,,,,,,,,,True,-3.040499999999884
44,2026-01-06 16:00:17,2026-01-06,16,BTCUSDm,buy,WT V11-BTC1-TREND128 B x4.3,ob,0.08,,93663.88,93315.31,94816.27,93314.62,SL,sl,348.570000000007,-1.0019795163094998,20.0,0,,17,0.331,-1.502,93592.11,93645.88,,,2026-01-06 16:20:17,,,,,,,,,,,,,,,,,,,,,,,,,-27.940800000000745
46,2026-01-06 22:05:20,2026-01-06,22,BTCUSDm,sell,WT V11-BTC1-TREND128 S BOS x3.1,ob,0.03,,93280.65,93847.3,,93338.54,MARKET_CLOSE,market_close,566.6500000000087,-0.10216182828906473,52.467,0,,320,0.251,-0.929,93417.39,93298.65,,,2026-01-06 22:57:48,,,,,,,,,,,,,,,,,,,,,,,,,-1.7366999999999824
48,2026-01-07 09:42:57,2026-01-07,9,BTCUSDm,buy,WT V11-BTC1-TREND128 B BOS x7.8,ob,0.07,,91683.56,91272.06,92911.25,91578.15,MARKET_CLOSE,market_close,411.5,-0.25616038882139364,17.217,0,,156,0.254,-0.859,91584.6,91665.56,,,2026-01-07 10:00:10,,,,,,,,,,,,,,,,,,,,,,,,,-7.378700000000245
52,2026-01-19 12:52:56,2026-01-19,12,BTCUSDm,buy,WT V11-BTC1-TREND128 B x1.9,ob,0.01,,93013.49,92833.02,93255.94,92832.96,SL,sl,180.47000000000116,-1.0003324652296652,28.517,0,,27,0.355,-0.612,92976.01,92995.49,,,2026-01-19 13:21:27,,,,,,,,,,,,,,,,,,,,,,,,,-1.8052999999999884
54,2026-02-14 13:23:44,2026-02-14,13,BTCUSDm,buy,WT V11-BTC1-TREND128 B BOS x127.4,ob,0.11,,69313.73,68628.33,71507.0,69841.14,MARKET_CLOSE,market_close,685.3999999999942,0.7694922672891858,396.283,0,,119,0.252,-0.782,69167.45,69295.73,,,2026-02-14 20:00:01,,,,,,,,,,,,,,,,,,,,,,,,,58.01510000000039
56,2026-04-12 00:25:41,2026-04-12,0,BTCUSDm,sell,WT V11-BTC1-TREND128 S x0.8,ob,0.05,,73098.14,73209.57,72538.37,73110.85,MARKET_CLOSE,market_close,111.43000000000757,-0.11406264022261096,26.433,0,,40,0.316,-1.663,73126.4,73112.14,,,2026-04-12 00:52:07,,,,,,,,,,,,,,,,,,,,,,,,,-0.6355000000003201
58,2026-04-18 01:10:28,2026-04-18,1,BTCUSDm,sell,WT V11-BTC1-TREND128 S x0.9,ob,0.05,,77274.14,77386.79,76147.67,77344.55,MARKET_CLOSE,market_close,112.64999999999418,-0.6250332889481326,14.533,0,,24,0.328,-2.1,77302.01,77288.14,,,2026-04-18 01:25:00,,,,,,,,,,,,,,,,,,,,,,,,,-3.5205000000001747
62,2026-04-20 07:36:01,2026-04-20,7,BTCUSDm,sell,WT V11-BTC1-TREND128 S BOS x5.2,ob,0.05,,75018.09,75482.56,,75064.92,MARKET_CLOSE,market_close,464.47000000000116,-0.10082459577583402,90.833,0,,61,0.252,-0.839,75122.68,75032.09,,,2026-04-20 09:06:51,,,,,,,,,,,,,,,,,,,,,,,,,-2.3415000000000874
64,2026-04-21 01:55:20,2026-04-21,1,BTCUSDm,buy,WT V11-BTC1-TREND128 B x0.6,ob,0.02,,75933.71,75799.27,76291.33,75786.53,SL,sl,134.44000000000233,-1.094763463255021,6.183,0,,19,0.31,-2.033,75904.71,75919.71,,,2026-04-21 02:01:31,,,,,,,,,,,,,,,,,,,,,,,,,-2.9436000000001514
66,2026-05-05 10:40:20,2026-05-05,10,BTCUSDm,sell,WT V11-BTC1-TREND128 S x0.9,ob,0.04,,80797.79,80914.89,79626.83,80812.84,MARKET_CLOSE,market_close,117.10000000000582,-0.12852263023059063,17.333,0,,18,0.355,-0.972,80823.04,80811.79,,,2026-05-05 10:57:40,,,,,,,,,,,,,,,,,,,,,,,,,-0.6020000000001164
