ticket,time,date,hour,symbol,dir,lot,pos_mult,entry,initial_sl,tp,exit,reason,exit_signal,risk,r,duration_min,mods,max_lock_r,bounce_sec,bounce_ob,confirm_pos,touch,confirm,close_time,stage,ob_age,strength,score,ds,fresh,cont,h1,deep,htf,risk_atr,spread_risk,peak_r,raw_peak_r,dtp_peak_r,giveback_r,bars_held,last_sl,be,trail,partial,dtp_partial,rev,addon,pnl_proxy
1800,,,,,,,,,,,119987.02,MARKET_CLOSE,market_close,,,,,,,,,,,2025-10-03 05:51:04,,,,,,,,,True,False,,,3.5,3.5,3.5,,,be,True,0,False,False,False,False,
1804,,,,,,,,,,,122193.88,MARKET_CLOSE,market_close,,,,,,,,,,,2025-10-03 21:52:31,,,,,,,,,True,False,,,0.51,0.51,0.0,,,,False,0,False,False,False,False,
1806,,,,,,,,,,,122199.24,SL,sl,,,,,,,,,,,2025-10-04 00:32:26,,,,,,,,,True,False,,,1.2,1.2,0.0,,,be,True,0,False,False,False,False,
1808,,,,,,,,,,,122456.18,SL,sl,,,,,,,,,,,2025-10-04 08:16:38,,,,,,,,,True,False,,,1.44,1.44,0.0,,,be,True,0,False,False,False,False,
1810,,,,,,,,,,,122052.95,MARKET_CLOSE,market_close,,,,,,,,,,,2025-10-04 20:00:00,,,,,,,,,True,False,,,0.0,0.0,0.0,,,,False,0,False,False,False,False,
1812,,,,,,,,,,,124835.02,MARKET_CLOSE,market_close,,,,,,,,,,,2025-10-05 07:59:20,,,,,,,,,True,False,,,0.58,0.58,0.0,,,,False,0,False,False,False,False,
1814,,,,,,,,,,,122661.0,MARKET_CLOSE,market_close,,,,,,,,,,,2025-10-05 19:45:28,,,,,,,,,True,False,,,0.85,0.85,0.0,,,,False,0,False,False,False,False,
1816,,,,,,,,,,,123486.01,SL,sl,,,,,,,,,,,2025-10-06 05:01:16,,,,,,,,,True,False,,,0.12,0.12,0.0,,,,False,0,False,False,False,False,
1818,,,,,,,,,,,124486.27,SL,sl,,,,,,,,,,,2025-10-06 12:03:35,,,,,,,,,True,False,,,0.24,0.24,0.0,,,,False,0,False,False,False,False,
1820,,,,,,,,,,,124389.21,MARKET_CLOSE,market_close,,,,,,,,,,,2025-10-07 11:05:11,,,,,,,,,True,False,,,0.57,0.57,0.0,,,,False,0,False,False,False,False,
1822,,,,,,,,,,,124644.41,SL,sl,,,,,,,,,,,2025-10-07 11:45:40,,,,,,,,,True,False,,,0.23,0.23,0.0,,,,False,0,False,False,False,False,
1824,,,,,,,,,,,124540.58,MARKET_CLOSE,market_close,,,,,,,,,,,2025-10-07 12:32:11,,,,,,,,,True,False,,,0.65,0.65,0.0,,,,False,0,False,False,False,False,
1826,,,,,,,,,,,121860.53,MARKET_CLOSE,market_close,,,,,,,,,,,2025-10-07 22:10:04,,,,,,,,,True,False,,,0.6,0.6,0.0,,,,False,0,False,False,False,False,
1828,,,,,,,,,,,121562.95,SL,sl,,,,,,,,,,,2025-10-07 23:35:13,,,,,,,,,True,False,,,0.42,0.42,0.0,,,,False,0,False,False,False,False,
1829,,,,,,,,,,,121619.84,SL,sl,,,,,,,,,,,2025-10-07 23:31:34,,,,,,,,,True,False,,,0.18,0.18,0.0,,,,False,0,False,False,False,False,
1840,,,,,,,,,,,121785.79,SL,sl,,,,,,,,,,,2025-10-08 06:55:21,,,,,,,,,True,False,,,0.21,0.21,0.0,,,,False,0,False,False,False,False,
1842,,,,,,,,,,,121888.13,MARKET_CLOSE,market_close,,,,,,,,,,,2025-10-08 07:04:45,,,,,,,,,True,False,,,0.78,0.78,0.0,,,,False,0,False,False,False,False,
1844,,,,,,,,,,,122450.88,MARKET_CLOSE,market_close,,,,,,,,,,,2025-10-08 13:38:28,,,,,,,,,True,False,,,0.75,0.75,0.0,,,,False,0,False,False,False,False,
1846,,,,,,,,,,,123613.74,MARKET_CLOSE,market_close,,,,,,,,,,,2025-10-08 18:57:15,,,,,,,,,True,False,,,0.54,0.54,0.0,,,,False,0,False,False,False,False,
1848,,,,,,,,,,,123369.4,SL,sl,,,,,,,,,,,2025-10-08 20:41:33,,,,,,,,,True,False,,,0.12,0.12,0.0,,,,False,0,False,False,False,False,
1850,,,,,,,,,,,123161.71,SL,sl,,,,,,,,,,,2025-10-08 23:06:12,,,,,,,,,True,False,,,0.45,0.45,0.0,,,,False,0,False,False,False,False,
1853,,,,,,,,,,,123162.66,MARKET_CLOSE,market_close,,,,,,,,,,,2025-10-08 23:15:00,,,,,,,,,True,False,,,0.0,0.0,0.0,,,,False,0,False,False,False,False,
1854,,,,,,,,,,,123162.66,MARKET_CLOSE,market_close,,,,,,,,,,,2025-10-08 23:15:00,,,,,,,,,True,False,,,0.0,0.0,0.0,,,,False,0,False,False,False,False,
1858,,,,,,,,,,,122769.67,MARKET_CLOSE,market_close,,,,,,,,,,,2025-10-09 01:17:25,,,,,,,,,True,False,,,4.49,4.49,4.49,,,be,True,0,False,False,False,False,
