ticket,time,date,hour,symbol,dir,comment,signal_type,lot,pos_mult,entry,initial_sl,tp,exit,reason,exit_signal,risk,r,duration_min,mods,max_lock_r,bounce_sec,bounce_ob,confirm_pos,touch,confirm,touch_count,entry_count,close_time,stage,ob_age,strength,score,ds,fresh,cont,h1,deep,htf,risk_atr,spread_risk,peak_r,raw_peak_r,dtp_peak_r,giveback_r,bars_held,last_sl,be,trail,partial,dtp_partial,rev,addon,pnl_proxy
30,,,,,,,,,,,,,65442.71,SL,sl,,,,,,,,,,,,,2024-07-25 21:32:39,,,,,,,,,,,,,,,,,,,,,,,,,
136,,,,,,,,,,,,,107237.62,MARKET_CLOSE,market_close,,,,,,,,,,,,,2025-07-01 04:25:00,,,,,,,,,,,,,,,,,,,,,,,,,
152,,,,,,,,,,,,,107774.06,MARKET_CLOSE,market_close,,,,,,,,,,,,,2025-07-08 02:55:00,,,,,,,,,,,,,,,,,,,,,,,,,
224,,,,,,,,,,,,,92682.31,TP,tp,,,,,,,,,,,,,2026-01-06 16:34:20,,,,,,,,,,,,,,,,,,,,,,,,,
234,,,,,,,,,,,,,92704.82,MARKET_CLOSE,market_close,,,,,,,,,,,,,2026-01-07 07:35:41,,,,,,,,,,,,,,,,,,,,,,,,,
238,,,,,,,,,,,,,91992.36,SL,sl,,,,,,,,,,,,,2026-01-07 11:03:53,,,,,,,,,,,,,,,,,,,,,,,,,
250,,,,,,,,,,,,,92938.58,MARKET_CLOSE,market_close,,,,,,,,,,,,,2026-01-19 14:21:26,,,,,,,,,,,,,,,,,,,,,,,,,
258,,,,,,,,,,,,,93177.57,SL,sl,,,,,,,,,,,,,2026-01-19 20:12:02,,,,,,,,,,,,,,,,,,,,,,,,,
312,,,,,,,,,,,,,68203.43,MARKET_CLOSE,market_close,,,,,,,,,,,,,2026-02-26 11:37:42,,,,,,,,,,,,,,,,,,,,,,,,,
332,,,,,,,,,,,,,73009.22,MARKET_CLOSE,market_close,,,,,,,,,,,,,2026-04-11 03:34:21,,,,,,,,,,,,,,,,,,,,,,,,,
342,,,,,,,,,,,,,73566.57,TP,tp,,,,,,,,,,,,,2026-05-29 05:47:30,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-06-13 15:11:33,2024-06-13,15,BTCUSDm,sell,WT V11-BTC1-TREND98 S x1.4,ob,0.05,,67440.29,67938.1,65697.97,66794.96,MARKET_CLOSE,market_close,497.8100000000122,1.2963379602659073,98.45,0,,16,0.261,-0.414,67516.18,67474.68,,,2024-06-13 16:50:00,,,,,,,,,,,,,,,,,,,,,,,,,32.26649999999936
4,2024-07-07 08:05:28,2024-07-07,8,BTCUSDm,sell,WT V11-BTC1-TREND98 S x1.3,ob,0.12,,57491.83,57743.51,56034.12,57744.55,SL,sl,251.6800000000003,-1.004132231404962,58.017,0,,28,0.26,-0.759,57542.1,57523.43,,,2024-07-07 09:03:29,,,,,,,,,,,,,,,,,,,,,,,,,-30.326400000000138
5,2024-07-07 08:41:15,2024-07-07,8,BTCUSDm,sell,WT V11-BTC1-TREND98 S x0.6,ob,0.05,,57483.59,57705.96,56034.12,57707.64,SL,sl,222.37000000000262,-1.0075549759410005,12.367,0,,75,0.256,-0.676,57535.89,57517.49,,,2024-07-07 08:53:37,,,,,,,,,,,,,,,,,,,,,,,,,-11.202500000000146
8,2024-07-12 22:26:00,2024-07-12,22,BTCUSDm,sell,WT V11-BTC1-TREND98 S x0.3,ob,0.03,,57781.55,57946.66,56540.47,57946.91,SL,sl,165.11000000000058,-1.0015141420870934,80.6,0,,60,0.277,-0.987,57835.11,57809.78,,,2024-07-12 23:46:36,,,,,,,,,,,,,,,,,,,,,,,,,-4.960800000000018
10,2024-07-15 20:00:19,2024-07-15,20,BTCUSDm,buy,WT V11-BTC1-TREND98 B x25.9,ob,0.03,,63442.16,63092.89,64664.6,64490.38,MARKET_CLOSE,market_close,349.2700000000041,3.0011738769432865,160.283,0,,19,0.251,-1.049,63396.64,63418.29,,,2024-07-15 22:40:36,,,,,,,,,,,,,,,,,,,,,,,,,31.446599999999815
11,2024-07-15 22:08:37,2024-07-15,22,BTCUSDm,sell,WT V11-BTC1-TREND98 S x0.2,ob,0.01,,63773.66,63992.24,,63995.52,SL,sl,218.57999999999447,-1.0150059474791788,2.7,0,,118,0.252,-0.764,63849.74,63797.44,,,2024-07-15 22:11:19,,,,,,,,,,,,,,,,,,,,,,,,,-2.2185999999999333
13,2024-07-15 22:40:36,2024-07-15,22,BTCUSDm,buy,WT V11-BTC1-TREND98 B x25.9,ob,0.05,,64512.79,64233.37,,64484.26,MARKET_CLOSE,market_close,279.41999999999825,-0.10210435902941455,3.917,0,,,,,,,,,2024-07-15 22:44:31,,,,,,,,,,,,,,,,,,,,,,,,True,-1.426499999999942
14,2024-07-15 22:40:36,2024-07-15,22,BTCUSDm,buy,WT V11-BTC1-TREND98 B x25.9,ob,0.05,,64514.71,64235.29,,64485.54,MARKET_CLOSE,market_close,279.41999999999825,-0.10439481783694236,3.1,0,,,,,,,,,2024-07-15 22:43:42,,,,,,,,,,,,,,,,,,,,,,,,True,-1.4584999999999129
18,2024-07-17 09:12:30,2024-07-17,9,BTCUSDm,sell,WT V11-BTC1-TREND98 S x0.4,ob,0.02,,65373.47,65617.7,62931.17,65399.12,MARKET_CLOSE,market_close,244.22999999999593,-0.10502395283135521,94.15,0,,111,0.252,-1.616,65425.46,65403.26,,,2024-07-17 10:46:39,,,,,,,,,,,,,,,,,,,,,,,,,-0.5130000000000291
19,2024-07-17 09:45:21,2024-07-17,9,BTCUSDm,sell,WT V11-BTC1-TREND98 S x0.5,ob,0.05,,65366.84,65563.35,63401.74,65387.85,MARKET_CLOSE,market_close,196.5100000000093,-0.10691567859142559,61.25,0,,21,0.262,-1.552,65420.75,65397.68,,,2024-07-17 10:46:36,,,,,,,,,,,,,,,,,,,,,,,,,-1.050500000000102
20,2024-07-17 10:29:03,2024-07-17,10,BTCUSDm,sell,WT V11-BTC1-TREND98 S x0.6,ob,0.04,,65291.46,65535.57,62850.37,64984.9,MARKET_CLOSE,market_close,244.11000000000058,1.2558272909753674,125.95,0,,28,0.256,-0.697,65344.96,65322.38,,,2024-07-17 12:35:00,,,,,,,,,,,,,,,,,,,,,,,,,12.262399999999907
21,2024-07-17 10:30:28,2024-07-17,10,BTCUSDm,sell,WT V11-BTC1-TREND98 S x0.9,ob,0.06,,65317.4,65535.76,63133.83,65339.77,MARKET_CLOSE,market_close,218.36000000000058,-0.10244550283932627,11.15,0,,28,0.265,-0.992,65371.67,65348.32,,,2024-07-17 10:41:37,,,,,,,,,,,,,,,,,,,,,,,,,-1.3421999999997205
26,2024-07-19 09:49:04,2024-07-19,9,BTCUSDm,sell,WT V11-BTC1-TREND98 S x0.4,ob,0.03,,63784.73,64024.33,62946.12,64025.31,SL,sl,239.59999999999854,-1.0040901502504003,26.6,0,,89,0.251,-0.722,63838.68,63810.73,,,2024-07-19 10:15:40,,,,,,,,,,,,,,,,,,,,,,,,,-7.2173999999998335
28,2024-07-25 20:54:57,2024-07-25,20,BTCUSDm,sell,WT V11-BTC1-TREND98 S x2.2,ob,0.12,,65062.39,65386.48,,65346.59,MARKET_CLOSE,market_close,324.0900000000038,-0.876916905797753,10.05,0,,17,0.251,-0.488,65110.31,65089.61,,,2024-07-25 21:05:00,,,,,,,,,,,,,,,,,,,,,,,,,-34.10399999999965
32,2024-07-26 13:21:58,2024-07-26,13,BTCUSDm,sell,WT V11-BTC1-TREND98 S x2.6,ob,0.22,,67279.44,67482.24,65251.43,67483.16,SL,sl,202.8000000000029,-1.004536489151865,8.083,0,,79,0.258,-0.676,67321.84,67303.37,,,2024-07-26 13:30:03,,,,,,,,,,,,,,,,,,,,,,,,,-44.81840000000026
34,2024-08-09 14:30:21,2024-08-09,14,BTCUSDm,sell,WT V11-BTC1-TREND98 S x3.3,ob,0.03,,60355.38,60880.01,55109.12,60355.42,SL,sl,524.6300000000047,-7.624421020695111e-05,22.3,0,,21,0.254,-1.048,60425.73,60380.58,,,2024-08-09 14:52:39,,,,,,,,,,,,,,,,,,,,,,,,,-0.0012000000000261934
36,2024-08-12 16:03:01,2024-08-12,16,BTCUSDm,sell,WT V11-BTC1-TREND98 S x0.9,ob,0.01,,60345.24,60959.81,,59033.51,MARKET_CLOSE,market_close,614.5699999999997,2.1343866443204136,188.633,0,,33,0.255,-1.037,60423.6,60372.56,,,2024-08-12 19:11:39,,,,,,,,,,,,,,,,,,,,,,,,,13.11729999999996
37,2024-08-12 16:20:17,2024-08-12,16,BTCUSDm,sell,WT V11-BTC1-TREND98 S x0.9,ob,0.01,,59777.57,60269.22,,59341.11,MARKET_CLOSE,market_close,491.65000000000146,0.8877453472999041,99.717,0,,,,,,,,,2024-08-12 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,True,4.364599999999991
39,2024-08-12 18:50:20,2024-08-12,18,BTCUSDm,sell,WT V11-BTC1-TREND98 S x0.9,ob,0.01,,58661.69,59153.34,,59154.52,SL,sl,491.6499999999942,-1.0024000813586909,25.3,0,,,,,,,,,2024-08-12 19:15:38,,,,,,,,,,,,,,,,,,,,,,,,True,-4.928299999999945
42,2024-08-22 12:16:57,2024-08-22,12,BTCUSDm,buy,WT V11-BTC1-TREND98 B x6.8,ob,0.03,,61156.84,60961.8,61841.63,61135.4,MARKET_CLOSE,market_close,195.0399999999936,-0.10992616899095445,15.383,0,,28,0.255,-0.694,61117.66,61132.03,,,2024-08-22 12:32:20,,,,,,,,,,,,,,,,,,,,,,,,,-0.6431999999998516
44,2024-08-28 21:00:58,2024-08-28,21,BTCUSDm,sell,WT V11-BTC1-TREND98 S x0.6,ob,0.01,,59375.09,59853.7,,59066.32,MARKET_CLOSE,market_close,478.6100000000006,0.6451390484945915,100.467,0,,58,0.25,-1.168,59465.22,59400.07,,,2024-08-28 22:41:26,,,,,,,,,,,,,,,,,,,,,,,,,3.087699999999968
45,2024-08-28 22:06:03,2024-08-28,22,BTCUSDm,sell,WT V11-BTC1-TREND98 S x1.1,ob,0.04,,59237.3,59583.19,,59271.94,MARKET_CLOSE,market_close,345.8899999999994,-0.10014744571973598,54.617,0,,144,0.256,-0.638,59328.44,59261.89,,,2024-08-28 23:00:40,,,,,,,,,,,,,,,,,,,,,,,,,-1.3855999999999769
48,2024-09-10 10:40:19,2024-09-10,10,BTCUSDm,sell,WT V11-BTC1-TREND98 S x0.2,ob,0.02,,57172.76,57318.09,,57187.61,MARKET_CLOSE,market_close,145.32999999999447,-0.10218124268904638,66.117,0,,19,0.253,-1.328,57210.33,57194.73,,,2024-09-10 11:46:26,,,,,,,,,,,,,,,,,,,,,,,,,-0.2969999999999709
50,2024-09-18 01:28:34,2024-09-18,1,BTCUSDm,sell,WT V11-BTC1-TREND98 S x0.5,ob,0.02,,60237.02,60548.29,57495.5,60550.47,SL,sl,311.2700000000041,-1.0070035660359182,95.867,0,,57,0.26,-0.555,60305.65,60257.57,,,2024-09-18 03:04:26,,,,,,,,,,,,,,,,,,,,,,,,,-6.269000000000087
51,2024-09-18 01:49:39,2024-09-18,1,BTCUSDm,buy,WT V11-BTC1-TREND98 B x0.2,ob,0.01,,60151.82,59937.99,,60534.55,MARKET_CLOSE,market_close,213.83000000000175,1.789879811064865,75.95,0,,132,0.258,-1.225,60103.61,60131.4,,,2024-09-18 03:05:36,,,,,,,,,,,,,,,,,,,,,,,,,3.827300000000032
54,2024-09-25 00:55:17,2024-09-25,0,BTCUSDm,buy,WT V11-BTC1-TREND98 B x0.5,ob,0.03,,64054.38,63862.54,64761.63,64762.55,TP,tp,191.8399999999965,3.691461634695676,44.383,0,,17,0.272,-1.03,64014.35,64028.44,,,2024-09-25 01:39:40,,,,,,,,,,,,,,,,,,,,,,,,,21.245100000000164
56,2024-10-05 01:15:30,2024-10-05,1,BTCUSDm,sell,WT V11-BTC1-TREND98 S x1.2,ob,0.16,,62147.85,62268.87,60937.61,61784.28,MARKET_CLOSE,market_close,121.02000000000407,3.0042141794743635,105.95,0,,30,0.261,-0.977,62187.11,62171.49,,,2024-10-05 03:01:27,,,,,,,,,,,,,,,,,,,,,,,,,58.171199999999956
58,2024-11-04 11:31:20,2024-11-04,11,BTCUSDm,sell,WT V11-BTC1-TREND98 S x0.1,ob,0.01,,68774.44,68946.87,,68793.29,MARKET_CLOSE,market_close,172.42999999999302,-0.10931972394590288,36.167,0,,53,0.262,-1.599,68812.22,68796.89,,,2024-11-04 12:07:30,,,,,,,,,,,,,,,,,,,,,,,,,-0.18849999999991268
60,2024-11-09 01:00:26,2024-11-09,1,BTCUSDm,buy,WT V11-BTC1-TREND98 B x0.6,ob,0.06,,76423.36,76303.32,76632.48,76410.13,MARKET_CLOSE,market_close,120.0399999999936,-0.11021326224588997,15.217,0,,26,0.269,-1.676,76388.08,76401.39,,,2024-11-09 01:15:39,,,,,,,,,,,,,,,,,,,,,,,,,-0.7937999999997555
62,2024-11-17 04:05:29,2024-11-17,4,BTCUSDm,sell,WT V11-BTC1-TREND98 S x0.6,ob,0.04,,90194.77,90460.07,89266.23,90460.85,SL,sl,265.3000000000029,-1.0029400678477152,6.2,0,,29,0.253,-0.918,90264.27,90220.26,,,2024-11-17 04:11:41,,,,,,,,,,,,,,,,,,,,,,,,,-10.64320000000007
64,2024-12-02 00:51:19,2024-12-02,0,BTCUSDm,buy,WT V11-BTC1-TREND98 B x2.2,ob,0.15,,97407.41,97095.34,97903.65,97903.91,TP,tp,312.070000000007,1.590989201140734,30.2,0,,38,0.256,-0.636,97364.21,97381.65,,,2024-12-02 01:21:31,,,,,,,,,,,,,,,,,,,,,,,,,74.475
66,2025-01-02 14:45:45,2025-01-02,14,BTCUSDm,sell,WT V11-BTC1-TREND98 S x1.1,ob,0.09,,96957.55,97310.27,,97310.28,SL,sl,352.72000000000116,-1.0000283511000079,8.867,0,,45,0.252,-3.446,97004.77,96986.35,,,2025-01-02 14:54:37,,,,,,,,,,,,,,,,,,,,,,,,,-31.745699999999633
68,2025-01-03 14:52:17,2025-01-03,14,BTCUSDm,buy,WT V11-BTC1-TREND98 B x0.6,ob,0.05,,96765.52,96445.0,,97221.42,MARKET_CLOSE,market_close,320.5200000000041,1.4223761387744551,18.983,0,,64,0.255,-1.193,96678.69,96736.72,,,2025-01-03 15:11:16,,,,,,,,,,,,,,,,,,,,,,,,,22.79499999999971
70,2025-01-05 14:40:57,2025-01-05,14,BTCUSDm,buy,WT V11-BTC1-TREND98 B x0.1,ob,0.02,,97542.95,97363.71,98000.55,97834.62,MARKET_CLOSE,market_close,179.2399999999907,1.627259540281262,16.717,0,,57,0.257,-1.438,97493.37,97513.96,,,2025-01-05 14:57:40,,,,,,,,,,,,,,,,,,,,,,,,,5.8333999999999655
