ticket,time,date,hour,symbol,dir,lot,pos_mult,entry,initial_sl,tp,exit,reason,exit_signal,risk,r,duration_min,mods,max_lock_r,bounce_sec,bounce_ob,confirm_pos,touch,confirm,close_time,stage,ob_age,strength,score,ds,fresh,cont,h1,deep,htf,risk_atr,spread_risk,peak_r,raw_peak_r,dtp_peak_r,giveback_r,bars_held,last_sl,be,trail,partial,dtp_partial,rev,addon,pnl_proxy
250,2024-09-01 12:42:20,2024-09-01,12,BTCUSDm,sell,0.58,6.48,58074.98,58250.94,,58093.47,MARKET_CLOSE,mfe_fail,175.95999999999913,-0.10508070015911601,19.117,0,,140,0.279,-0.63,58126.13,58104.29,2024-09-01 13:01:27,entry_engine,29,3.82,5,1.0,0,1,True,True,False,2.2,0.167,0.55,0.55,0.0,0.66,4,,False,0,False,False,False,False,-10.724199999998818
252,2024-09-01 22:01:17,2024-09-01,22,BTCUSDm,sell,0.03,0.33,58450.84,58592.4,58354.12,58353.27,TP,tp,141.56000000000495,0.6892483752472188,1.4,0,,51,0.259,-0.939,58494.5,58477.77,2024-09-01 22:02:41,entry_engine,30,3.9,4,1.0,0,0,True,True,False,1.61,0.19,0.68,0.68,0.0,,,,False,0,False,False,False,False,2.9270999999999914
254,2024-09-02 07:17:25,2024-09-02,7,BTCUSDm,buy,0.04,0.43,57702.78,57564.82,,57564.07,SL,sl,137.95999999999913,-1.0054363583647434,8.183,0,,55,0.256,-0.935,57659.52,57676.08,2024-09-02 07:25:36,entry_engine,21,5.0,5,1.0,0,1,True,True,False,1.95,0.194,0.0,0.0,0.0,,,,False,0,False,False,False,False,-5.548399999999965
256,2024-09-04 00:48:45,2024-09-04,0,BTCUSDm,sell,0.12,2.59,57871.9,58130.91,,56205.24,MARKET_CLOSE,dtp,259.01000000000204,6.434732249720051,17.9,1,0.19999227829042315,7,0.264,-0.645,57919.11,57896.45,2024-09-04 01:06:39,entry_engine,3,4.44,5,1.0,0,0,True,True,False,1.74,0.095,8.58,8.58,8.58,2.15,4,be,True,0,False,False,False,False,199.9992000000004
258,2024-09-04 13:55:03,2024-09-04,13,BTCUSDm,buy,0.17,1.35,56497.79,56309.64,,56309.4,SL,sl,188.15000000000146,-1.0012755779962688,5.567,0,,3,0.26,-1.79,56454.53,56473.04,2024-09-04 14:00:37,entry_engine,6,4.29,5,1.0,0,0,True,True,False,1.27,0.132,0.22,0.22,0.0,,,,False,0,False,False,False,False,-32.02629999999991
260,2024-09-04 14:30:18,2024-09-04,14,BTCUSDm,buy,0.12,1.57,56467.68,56186.0,,57470.7,MARKET_CLOSE,dtp,281.6800000000003,3.5608491905708455,42.183,1,0.2000142005112058,18,0.258,-2.225,56423.72,56442.07,2024-09-04 15:12:29,entry_engine,13,4.29,5,1.0,0,0,True,True,False,1.21,0.091,4.75,4.75,4.75,1.19,8,be,True,0,False,False,False,False,120.36239999999961
276,2024-09-09 06:32:44,2024-09-09,6,BTCUSDm,sell,0.04,0.29,54917.44,55094.25,,54935.3,MARKET_CLOSE,mfe_fail,176.80999999999767,-0.10101238617725704,60.9,0,,31,0.253,-0.929,54963.47,54941.52,2024-09-09 07:33:38,entry_engine,11,5.0,5,1.0,0,1,True,True,False,1.77,0.136,0.75,0.75,0.0,0.85,12,,False,0,False,False,False,False,-0.7144000000000233
277,2024-09-09 07:06:21,2024-09-09,7,BTCUSDm,sell,0.04,0.29,54889.8,55075.75,,54909.69,MARKET_CLOSE,mfe_fail,185.9499999999971,-0.10696423769830454,27.117,0,,53,0.253,-0.606,54935.46,54913.53,2024-09-09 07:33:28,entry_engine,18,5.0,5,1.0,0,1,True,True,False,2.12,0.128,0.56,0.56,0.0,0.67,5,,False,0,False,False,False,False,-0.7955999999999768
280,2024-09-10 10:16:17,2024-09-10,10,BTCUSDm,buy,0.07,0.33,57015.87,56891.89,57110.37,57111.44,TP,tp,123.9800000000032,0.7708501371188679,6.217,0,,77,0.258,-1.575,56978.0,56994.26,2024-09-10 10:22:30,entry_engine,9,5.0,4,1.0,0,0,False,True,False,1.3,0.174,0.76,0.76,0.0,,,,False,0,False,False,False,False,6.68989999999998
282,2024-09-10 10:23:14,2024-09-10,10,BTCUSDm,sell,0.01,0.1,57132.08,57313.1,57039.53,57228.22,MARKET_CLOSE,no_mfe,181.0199999999968,-0.5311015357419131,11.767,0,,35,0.254,-0.668,57169.7,57154.05,2024-09-10 10:35:00,entry_engine,4,4.82,4,1.0,0,0,True,True,False,1.83,0.121,0.0,0.0,0.0,0.53,3,,False,0,False,False,False,False,-0.9613999999999941
