ticket,time,date,hour,symbol,dir,comment,signal_type,lot,pos_mult,entry,initial_sl,tp,exit,reason,exit_signal,risk,r,duration_min,mods,max_lock_r,bounce_sec,bounce_ob,confirm_pos,touch,confirm,touch_count,entry_count,close_time,stage,ob_age,strength,score,ds,fresh,cont,h1,deep,htf,risk_atr,spread_risk,peak_r,raw_peak_r,dtp_peak_r,giveback_r,bars_held,last_sl,be,trail,partial,dtp_partial,rev,addon,pnl_proxy
82,2025-03-14 00:35:15,2025-03-14,0,BTCUSDm,buy,WT V11-BTC1-TREND130 B x0.0,ob,0.01,,81425.22,81137.06,83948.7,81396.23,MARKET_CLOSE,market_close,288.1600000000035,-0.10060383120490314,29.25,0,,15,0.254,-0.451,81385.45,81402.06,,,2025-03-14 01:04:30,,,,,,,,,,,,,,,,,,,,,,,,,-0.2899000000000524
84,2025-03-14 01:10:48,2025-03-14,1,BTCUSDm,buy,WT V11-BTC1-TREND130 B x0.2,ob,0.05,,81391.62,81099.3,83948.7,82234.98,MARKET_CLOSE,market_close,292.31999999999243,2.8850574712644446,400.2,0,,28,0.252,-0.964,81351.93,81368.46,,,2025-03-14 07:51:00,,,,,,,,,,,,,,,,,,,,,,,,,42.168000000000035
86,2025-04-01 13:50:38,2025-04-01,13,BTCUSDm,sell,WT V11-BTC1-TREND130 S BOS x73.2,ob,0.39,,83721.05,84295.02,,82876.94,MARKET_CLOSE,market_close,573.9700000000012,1.4706517762252362,32.433,0,,38,0.25,-0.89,83863.59,83750.01,,,2025-04-01 14:23:04,,,,,,,,,,,,,,,,,,,,,,,,,329.2029000000002
87,2025-04-01 14:10:42,2025-04-01,14,BTCUSDm,sell,WT V11-BTC1-TREND130 S BOS x73.2,ob,0.6,,82783.61,83242.78,,82829.63,MARKET_CLOSE,market_close,459.16999999999825,-0.10022431779080569,11.967,0,,,,,,,,,2025-04-01 14:22:40,,,,,,,,,,,,,,,,,,,,,,,,True,-27.612000000002443
90,2025-05-01 04:55:58,2025-05-01,4,BTCUSDm,sell,WT V11-BTC1-TREND130 S x0.2,ob,0.09,,94899.72,95109.43,,95109.67,SL,sl,209.70999999999185,-1.001144437556651,48.367,0,,33,0.25,-0.998,94943.24,94928.52,,,2025-05-01 05:44:20,,,,,,,,,,,,,,,,,,,,,,,,,-18.89549999999974
92,2025-05-06 01:39:01,2025-05-06,1,BTCUSDm,buy,WT V11-BTC1-TREND130 B x0.2,ob,0.15,,94543.52,94357.79,95818.98,94357.45,SL,sl,185.73000000001048,-1.0018306143326146,7.0,0,,23,0.254,-1.222,94499.27,94514.54,,,2025-05-06 01:46:01,,,,,,,,,,,,,,,,,,,,,,,,,-27.910500000001047
94,2025-05-06 04:05:58,2025-05-06,4,BTCUSDm,sell,WT V11-BTC1-TREND130 S x0.1,ob,0.1,,94373.02,94537.1,93570.51,94537.59,SL,sl,164.08000000000175,-1.00298634812281,15.483,0,,58,0.251,-1.054,94427.14,94402.0,,,2025-05-06 04:21:27,,,,,,,,,,,,,,,,,,,,,,,,,-16.456999999999244
96,2025-05-06 17:10:26,2025-05-06,17,BTCUSDm,buy,WT V11-BTC1-TREND130 B x0.3,ob,0.1,,94465.26,94124.29,94839.21,94839.61,TP,tp,340.97000000000116,1.0978971757046208,25.05,0,,26,0.255,-0.754,94405.75,94436.28,,,2025-05-06 17:35:29,,,,,,,,,,,,,,,,,,,,,,,,,37.435000000000585
98,2025-05-20 10:25:02,2025-05-20,10,BTCUSDm,sell,WT V11-BTC1-TREND130 S x0.1,ob,0.1,,105302.24,105465.69,103667.77,105302.55,SL,sl,163.4499999999971,-0.001896604466183403,68.617,0,,33,0.25,-0.861,105354.37,105331.04,,,2025-05-20 11:33:39,,,,,,,,,,,,,,,,,,,,,,,,,-0.030999999999767172
100,2025-05-20 11:34:00,2025-05-20,11,BTCUSDm,sell,WT V11-BTC1-TREND130 S x0.5,ob,0.2,,105261.0,105527.32,102597.84,105048.32,SL,sl,266.320000000007,0.798588164613951,235.45,0,,19,0.303,-0.419,105318.02,105289.8,,,2025-05-20 15:29:27,,,,,,,,,,,,,,,,,,,,,,,,,42.53599999999861
102,2025-06-01 02:41:15,2025-06-01,2,BTCUSDm,sell,WT V11-BTC1-TREND130 S x0.1,ob,0.04,,104224.62,104481.21,103047.89,104250.57,MARKET_CLOSE,market_close,256.59000000001106,-0.10113410499244134,56.433,0,,35,0.252,-0.481,104273.33,104253.62,,,2025-06-01 03:37:41,,,,,,,,,,,,,,,,,,,,,,,,,-1.0380000000004657
104,2025-06-01 03:38:48,2025-06-01,3,BTCUSDm,sell,WT V11-BTC1-TREND130 S x0.3,ob,0.17,,104249.08,104437.98,103047.89,104438.72,SL,sl,188.89999999999418,-1.0039174166225795,9.55,0,,19,0.253,-0.793,104297.9,104278.08,,,2025-06-01 03:48:21,,,,,,,,,,,,,,,,,,,,,,,,,-32.238799999999905
106,2025-06-02 21:32:57,2025-06-02,21,BTCUSDm,buy,WT V11-BTC1-TREND130 B x0.5,ob,0.2,,104823.21,104563.05,106019.47,106019.6,TP,tp,260.1600000000035,4.598670049200428,157.55,0,,29,0.252,-0.879,104773.05,104794.21,,,2025-06-03 00:10:30,,,,,,,,,,,,,,,,,,,,,,,,,239.2779999999999
108,2025-07-01 02:30:41,2025-07-01,2,BTCUSDm,buy,WT V11-BTC1-TREND130 B BOS x5.0,ob,0.8,,107486.53,107193.8,,107342.23,MARKET_CLOSE,market_close,292.7299999999959,-0.49294571789705505,14.317,0,,41,0.25,-1.042,107400.29,107464.93,,,2025-07-01 02:45:00,,,,,,,,,,,,,,,,,,,,,,,,,-115.44000000000233
112,2025-07-03 04:07:59,2025-07-03,4,BTCUSDm,sell,WT V11-BTC1-TREND130 S x0.5,ob,0.42,,108819.94,108969.08,107328.51,108969.68,SL,sl,149.13999999999942,-1.0040230655759104,11.483,0,,28,0.252,-0.995,108855.19,108841.54,,,2025-07-03 04:19:28,,,,,,,,,,,,,,,,,,,,,,,,,-62.890799999996084
114,2025-07-07 09:29:42,2025-07-07,9,BTCUSDm,sell,WT V11-BTC1-TREND130 S x0.0,ob,0.02,,108904.0,109085.67,107841.0,108923.02,MARKET_CLOSE,market_close,181.66999999999825,-0.1046953266912768,45.017,0,,61,0.25,-0.495,108937.18,108925.6,,,2025-07-07 10:14:43,,,,,,,,,,,,,,,,,,,,,,,,,-0.3804000000000815
116,2025-07-07 10:21:19,2025-07-07,10,BTCUSDm,sell,WT V11-BTC1-TREND130 S x0.2,ob,0.21,,108925.43,109071.27,107841.0,108260.06,MARKET_CLOSE,market_close,145.84000000001106,4.56232857926457,273.683,0,,40,0.26,-0.958,108959.07,108947.03,,,2025-07-07 14:55:00,,,,,,,,,,,,,,,,,,,,,,,,,139.727699999999
118,2025-07-07 23:14:45,2025-07-07,23,BTCUSDm,sell,WT V11-BTC1-TREND130 S x2.2,ob,0.55,,108250.09,108426.25,,108426.47,SL,sl,176.1600000000035,-1.0012488646684898,72.3,0,,13,0.269,-0.954,108285.46,108271.69,,,2025-07-08 00:27:03,,,,,,,,,,,,,,,,,,,,,,,,,-97.00900000000257
120,2025-08-06 14:16:27,2025-08-06,14,BTCUSDm,sell,WT V11-BTC1-TREND130 S BOS x12.2,ob,0.55,,114261.08,114845.25,,114319.62,MARKET_CLOSE,market_close,584.1699999999983,-0.10021055514660762,19.217,0,,87,0.252,-0.793,114391.71,114282.68,,,2025-08-06 14:35:40,,,,,,,,,,,,,,,,,,,,,,,,,-32.19699999999648
122,2025-08-08 14:32:15,2025-08-08,14,BTCUSDm,buy,WT V11-BTC1-TREND130 B x0.1,ob,0.03,,116699.28,116411.01,117710.53,116410.6,SL,sl,288.2700000000041,-1.001422277725705,9.433,0,,33,0.251,-0.426,116631.59,116677.68,,,2025-08-08 14:41:41,,,,,,,,,,,,,,,,,,,,,,,,,-8.66039999999979
124,2025-08-09 06:06:38,2025-08-09,6,BTCUSDm,buy,WT V11-BTC1-TREND130 B x1.7,ob,0.7,,116646.85,116333.09,117650.88,117651.28,TP,tp,313.7600000000093,3.2012684854664815,244.033,0,,69,0.25,-0.623,116572.72,116625.25,,,2025-08-09 10:10:40,,,,,,,,,,,,,,,,,,,,,,,,,703.1009999999951
125,2025-08-09 06:50:42,2025-08-09,6,BTCUSDm,buy,WT V11-BTC1-TREND130 B x0.3,ob,0.15,,116614.58,116384.81,117313.3,117313.67,TP,tp,229.77000000000407,3.0425643034337995,142.633,0,,605,0.252,-0.777,116540.11,116592.98,,,2025-08-09 09:13:20,,,,,,,,,,,,,,,,,,,,,,,,,104.86349999999948
126,2025-08-09 07:20:28,2025-08-09,7,BTCUSDm,buy,WT V11-BTC1-TREND130 B x0.3,ob,0.27,,116850.62,116666.8,,116849.93,SL,sl,183.81999999999243,-0.0037536720705165743,90.033,0,,,,,,,,,2025-08-09 08:50:30,,,,,,,,,,,,,,,,,,,,,,,,True,-0.18630000000062866
129,2025-08-09 10:05:36,2025-08-09,10,BTCUSDm,buy,WT V11-BTC1-TREND130 B x1.7,ob,0.6,,117597.68,117346.67,,117597.07,SL,sl,251.00999999999476,-0.0024301820644039795,31.033,0,,,,,,,,,2025-08-09 10:36:38,,,,,,,,,,,,,,,,,,,,,,,,True,-0.3659999999916181
130,2025-08-09 10:05:36,2025-08-09,10,BTCUSDm,buy,WT V11-BTC1-TREND130 B x1.7,ob,0.6,,117597.84,117346.83,,117597.07,SL,sl,251.00999999999476,-0.0030676068682105842,31.033,0,,,,,,,,,2025-08-09 10:36:38,,,,,,,,,,,,,,,,,,,,,,,,True,-0.46199999999371355
134,2025-09-18 09:11:29,2025-09-18,9,BTCUSDm,sell,WT V11-BTC1-TREND130 S x0.2,ob,0.2,,117349.38,117523.75,,117366.86,MARKET_CLOSE,market_close,174.36999999999534,-0.10024660205308478,40.15,0,,50,0.253,-1.214,117378.17,117367.38,,,2025-09-18 09:51:38,,,,,,,,,,,,,,,,,,,,,,,,,-3.495999999999185
136,2025-09-18 10:00:38,2025-09-18,10,BTCUSDm,sell,WT V11-BTC1-TREND130 S x0.1,ob,0.1,,117339.78,117480.25,,117354.04,MARKET_CLOSE,market_close,140.47000000000116,-0.10151633800807748,15.033,0,,38,0.251,-0.989,117368.48,117357.78,,,2025-09-18 10:15:40,,,,,,,,,,,,,,,,,,,,,,,,,-1.4259999999994761
138,2025-09-18 11:01:19,2025-09-18,11,BTCUSDm,sell,WT V11-BTC1-TREND130 S x0.3,ob,0.41,,117326.35,117472.67,,117283.01,SL,sl,146.31999999999243,0.29620010934946217,14.367,0,,16,0.26,-0.674,117355.46,117344.35,,,2025-09-18 11:15:41,,,,,,,,,,,,,,,,,,,,,,,,,17.769400000004534
140,2025-09-22 11:57:32,2025-09-22,11,BTCUSDm,sell,WT V11-BTC1-TREND130 S x0.1,ob,0.14,,112965.95,113165.39,110971.51,112906.69,SL,sl,199.44000000000233,0.29713196951461124,59.05,0,,55,0.253,-0.73,113005.96,112983.95,,,2025-09-22 12:56:35,,,,,,,,,,,,,,,,,,,,,,,,,8.296399999999267
142,2025-10-05 10:05:42,2025-10-05,10,BTCUSDm,buy,WT V11-BTC1-TREND130 B BOS x18.4,ob,0.8,,122815.01,122140.02,125882.56,122747.28,MARKET_CLOSE,market_close,674.9899999999907,-0.10034222729225153,28.917,0,,42,0.252,-0.736,122674.67,122797.01,,,2025-10-05 10:34:37,,,,,,,,,,,,,,,,,,,,,,,,,-54.18399999999674
