ticket,time,date,hour,symbol,dir,lot,pos_mult,entry,initial_sl,tp,exit,reason,exit_signal,risk,r,duration_min,mods,max_lock_r,bounce_sec,bounce_ob,confirm_pos,touch,confirm,close_time,stage,ob_age,strength,score,ds,fresh,cont,h1,deep,htf,risk_atr,spread_risk,peak_r,raw_peak_r,dtp_peak_r,giveback_r,bars_held,last_sl,be,trail,partial,dtp_partial,rev,addon,pnl_proxy
60,,,,,,,,,,,56640.14,SL,sl,,,,,,,,,,,2024-07-08 20:07:39,,,,,,,,,True,False,,,0.0,0.0,0.0,,,,False,0,False,False,False,False,
61,,,,,,,,,,,56502.01,SL,sl,,,,,,,,,,,2024-07-08 20:24:39,,,,,,,,,True,False,,,1.31,1.31,0.0,,,be,True,0,False,False,False,False,
64,,,,,,,,,,,56434.07,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-08 21:16:38,,,,,,,,,True,False,,,0.73,0.73,0.0,,,,False,0,False,False,False,False,
66,,,,,,,,,,,56418.44,SL,sl,,,,,,,,,,,2024-07-09 00:28:30,,,,,,,,,True,False,,,0.1,0.1,0.0,,,,False,0,False,False,False,False,
68,,,,,,,,,,,57486.17,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-09 07:04:41,,,,,,,,,True,False,,,3.85,3.85,3.85,,,be,True,0,False,False,False,False,
70,,,,,,,,,,,57223.09,SL,sl,,,,,,,,,,,2024-07-09 07:36:45,,,,,,,,,True,False,,,0.07,0.07,0.0,,,,False,0,False,False,False,False,
72,,,,,,,,,,,57358.18,SL,sl,,,,,,,,,,,2024-07-09 12:56:35,,,,,,,,,True,False,,,1.37,1.37,0.0,,,be,True,0,False,False,False,False,
74,,,,,,,,,,,57250.7,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-09 13:17:39,,,,,,,,,True,False,,,0.54,0.54,0.0,,,,False,0,False,False,False,False,
78,,,,,,,,,,,57253.67,SL,sl,,,,,,,,,,,2024-07-09 14:04:00,,,,,,,,,True,False,,,1.6,1.6,0.0,,,be,True,0,False,False,False,False,
82,,,,,,,,,,,57395.04,SL,sl,,,,,,,,,,,2024-07-11 21:25:04,,,,,,,,,True,False,,,1.27,1.27,0.0,,,be,True,0,False,False,False,False,
83,,,,,,,,,,,57378.67,SL,sl,,,,,,,,,,,2024-07-11 21:25:16,,,,,,,,,True,False,,,0.32,0.32,0.0,,,,False,0,False,False,False,False,
86,,,,,,,,,,,57548.92,SL,sl,,,,,,,,,,,2024-07-12 12:27:38,,,,,,,,,True,False,,,0.34,0.34,0.0,,,,False,0,False,False,False,False,
88,,,,,,,,,,,57537.04,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-12 13:10:00,,,,,,,,,True,False,,,0.02,0.02,0.0,,,,False,0,False,False,False,False,
90,,,,,,,,,,,57728.08,SL,sl,,,,,,,,,,,2024-07-12 13:47:26,,,,,,,,,True,False,,,0.0,0.0,0.0,,,,False,0,False,False,False,False,
102,,,,,,,,,,,64541.34,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-16 01:05:53,,,,,,,,,True,False,,,0.82,0.82,0.0,,,,False,0,False,False,False,False,
104,,,,,,,,,,,64708.04,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-16 01:34:30,,,,,,,,,True,False,,,1.66,1.66,0.0,,,be,True,0,False,False,False,False,
106,,,,,,,,,,,64584.91,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-16 02:51:37,,,,,,,,,True,False,,,0.52,0.52,0.0,,,,False,0,False,False,False,False,
108,,,,,,,,,,,63216.27,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-16 09:55:00,,,,,,,,,True,False,,,1.59,1.59,0.0,,,be,True,0,False,False,False,False,
109,,,,,,,,,,,63193.41,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-16 10:05:00,,,,,,,,,True,False,,,1.63,1.63,0.0,,,be,True,0,False,False,False,False,
110,,,,,,,,,,,63307.54,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-16 10:30:00,,,,,,,,,True,False,,,1.72,1.72,0.0,,,be,True,0,False,False,False,False,
114,,,,,,,,,,,63225.33,SL,sl,,,,,,,,,,,2024-07-16 14:02:42,,,,,,,,,True,False,,,0.0,0.0,0.0,,,,False,0,False,False,False,False,
116,,,,,,,,,,,64811.28,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-16 16:07:28,,,,,,,,,True,False,,,4.71,4.71,4.71,,,be,True,0,False,False,False,False,
119,,,,,,,,,,,65138.18,SL,sl,,,,,,,,,,,2024-07-16 19:28:59,,,,,,,,,True,False,,,0.23,0.23,0.0,,,,False,0,False,False,False,False,
122,,,,,,,,,,,64376.36,SL,sl,,,,,,,,,,,2024-07-16 22:08:27,,,,,,,,,True,False,,,0.49,0.49,0.0,,,,False,0,False,False,False,False,
123,,,,,,,,,,,64442.95,SL,sl,,,,,,,,,,,2024-07-16 22:05:30,,,,,,,,,True,False,,,0.13,0.13,0.0,,,,False,0,False,False,False,False,
128,,,,,,,,,,,65703.18,SL,sl,,,,,,,,,,,2024-07-17 01:07:38,,,,,,,,,True,False,,,0.43,0.43,0.0,,,,False,0,False,False,False,False,
130,,,,,,,,,,,65372.2,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-17 07:45:00,,,,,,,,,True,False,,,2.15,2.15,0.0,,,be,True,0,False,False,False,False,
140,,,,,,,,,,,64901.94,SL,sl,,,,,,,,,,,2024-07-17 13:36:03,,,,,,,,,True,False,,,1.33,1.33,0.0,,,be,True,0,False,False,False,False,
142,,,,,,,,,,,65250.42,SL,sl,,,,,,,,,,,2024-07-17 13:52:41,,,,,,,,,True,False,,,0.04,0.04,0.0,,,,False,0,False,False,False,False,
144,,,,,,,,,,,65308.98,SL,sl,,,,,,,,,,,2024-07-17 15:35:37,,,,,,,,,True,False,,,0.43,0.43,0.0,,,,False,0,False,False,False,False,
146,,,,,,,,,,,63997.94,SL,sl,,,,,,,,,,,2024-07-18 14:42:37,,,,,,,,,True,False,,,0.31,0.31,0.0,,,,False,0,False,False,False,False,
148,,,,,,,,,,,63368.94,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-18 19:22:28,,,,,,,,,True,False,,,0.99,0.99,0.0,,,,False,0,False,False,False,False,
154,,,,,,,,,,,64364.07,SL,sl,,,,,,,,,,,2024-07-19 12:45:28,,,,,,,,,True,False,,,0.22,0.22,0.0,,,,False,0,False,False,False,False,
156,,,,,,,,,,,64246.36,SL,sl,,,,,,,,,,,2024-07-19 13:32:37,,,,,,,,,True,False,,,1.1,1.1,0.0,,,be,True,0,False,False,False,False,
158,,,,,,,,,,,64415.03,SL,sl,,,,,,,,,,,2024-07-19 13:35:41,,,,,,,,,True,False,,,0.0,0.0,0.0,,,,False,0,False,False,False,False,
160,,,,,,,,,,,68167.91,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-22 00:09:57,,,,,,,,,True,False,,,0.5,0.5,0.0,,,,False,0,False,False,False,False,
162,,,,,,,,,,,67867.0,SL,sl,,,,,,,,,,,2024-07-22 01:31:41,,,,,,,,,True,False,,,1.87,1.87,0.0,,,be,True,0,False,False,False,False,
164,,,,,,,,,,,68111.07,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-22 02:55:00,,,,,,,,,True,False,,,1.7,1.7,0.0,,,be,True,0,False,False,False,False,
166,,,,,,,,,,,67524.63,SL,sl,,,,,,,,,,,2024-07-22 05:48:29,,,,,,,,,True,False,,,0.13,0.13,0.0,,,,False,0,False,False,False,False,
168,,,,,,,,,,,67480.54,SL,sl,,,,,,,,,,,2024-07-22 06:27:37,,,,,,,,,True,False,,,0.15,0.15,0.0,,,,False,0,False,False,False,False,
170,,,,,,,,,,,67304.72,SL,sl,,,,,,,,,,,2024-07-22 06:37:29,,,,,,,,,True,False,,,0.5,0.5,0.0,,,,False,0,False,False,False,False,
172,,,,,,,,,,,66594.91,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-22 15:09:26,,,,,,,,,True,False,,,0.7,0.7,0.0,,,,False,0,False,False,False,False,
174,,,,,,,,,,,67783.05,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-22 22:03:16,,,,,,,,,True,False,,,0.5,0.5,0.0,,,,False,0,False,False,False,False,
176,,,,,,,,,,,66301.1,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-23 13:42:39,,,,,,,,,True,False,,,0.57,0.57,0.0,,,,False,0,False,False,False,False,
178,,,,,,,,,,,67021.21,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-23 15:04:31,,,,,,,,,True,False,,,4.49,4.49,4.49,,,be,True,0,False,False,False,False,
180,,,,,,,,,,,66548.29,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-24 18:00:58,,,,,,,,,True,False,,,3.01,3.01,3.01,,,be,True,0,False,False,False,False,
182,,,,,,,,,,,65863.63,SL,sl,,,,,,,,,,,2024-07-24 18:44:41,,,,,,,,,True,False,,,0.37,0.37,0.0,,,,False,0,False,False,False,False,
184,,,,,,,,,,,64265.61,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-25 06:40:29,,,,,,,,,True,False,,,0.56,0.56,0.0,,,,False,0,False,False,False,False,
185,,,,,,,,,,,64335.24,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-25 05:45:00,,,,,,,,,True,False,,,0.0,0.0,0.0,,,,False,0,False,False,False,False,
187,,,,,,,,,,,64266.16,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-25 06:20:37,,,,,,,,,True,False,,,0.5,0.5,0.0,,,,False,0,False,False,False,False,
190,,,,,,,,,,,64353.76,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-25 06:55:00,,,,,,,,,True,False,,,0.0,0.0,0.0,,,,False,0,False,False,False,False,
192,,,,,,,,,,,64302.46,SL,sl,,,,,,,,,,,2024-07-25 13:42:13,,,,,,,,,True,False,,,1.19,1.19,0.0,,,be,True,0,False,False,False,False,
194,,,,,,,,,,,64719.38,SL,sl,,,,,,,,,,,2024-07-25 14:39:05,,,,,,,,,True,False,,,0.0,0.0,0.0,,,,False,0,False,False,False,False,
198,,,,,,,,,,,67612.39,SL,sl,,,,,,,,,,,2024-07-26 17:29:39,,,,,,,,,True,False,,,1.39,1.39,0.0,,,be,True,0,False,False,False,False,
200,,,,,,,,,,,67895.43,SL,sl,,,,,,,,,,,2024-07-26 19:24:37,,,,,,,,,True,False,,,0.29,0.29,0.0,,,,False,0,False,False,False,False,
201,,,,,,,,,,,67776.86,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-26 19:20:00,,,,,,,,,True,False,,,0.02,0.02,0.0,,,,False,0,False,False,False,False,
204,,,,,,,,,,,67937.02,SL,sl,,,,,,,,,,,2024-07-26 20:21:41,,,,,,,,,True,False,,,0.0,0.0,0.0,,,,False,0,False,False,False,False,
206,,,,,,,,,,,68770.24,SL,sl,,,,,,,,,,,2024-07-27 16:11:38,,,,,,,,,True,False,,,1.19,1.19,0.0,,,be,True,0,False,False,False,False,
208,,,,,,,,,,,68901.81,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-27 18:40:00,,,,,,,,,True,False,,,1.07,1.07,0.0,,,be,True,0,False,False,False,False,
209,,,,,,,,,,,68470.9,SL,sl,,,,,,,,,,,2024-07-27 17:26:37,,,,,,,,,True,False,,,0.2,0.2,0.0,,,,False,0,False,False,False,False,
210,,,,,,,,,,,68579.43,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-27 17:55:28,,,,,,,,,True,False,,,0.55,0.55,0.0,,,,False,0,False,False,False,False,
212,,,,,,,,,,,68538.32,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-27 17:55:38,,,,,,,,,True,False,,,0.78,0.78,0.0,,,,False,0,False,False,False,False,
215,,,,,,,,,,,68632.15,SL,sl,,,,,,,,,,,2024-07-27 18:51:38,,,,,,,,,True,False,,,2.35,2.35,0.0,,,be,True,0,False,False,False,False,
216,,,,,,,,,,,68660.73,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-27 18:11:38,,,,,,,,,True,False,,,0.53,0.53,0.0,,,,False,0,False,False,False,False,
220,,,,,,,,,,,68096.94,SL,sl,,,,,,,,,,,2024-07-27 23:16:37,,,,,,,,,True,False,,,0.49,0.49,0.0,,,,False,0,False,False,False,False,
221,,,,,,,,,,,68279.63,SL,sl,,,,,,,,,,,2024-07-27 23:12:37,,,,,,,,,True,False,,,0.22,0.22,0.0,,,,False,0,False,False,False,False,
224,,,,,,,,,,,67761.48,SL,sl,,,,,,,,,,,2024-07-28 04:25:05,,,,,,,,,True,False,,,0.28,0.28,0.0,,,,False,0,False,False,False,False,
225,,,,,,,,,,,67985.21,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-28 03:43:38,,,,,,,,,True,False,,,0.54,0.54,0.0,,,,False,0,False,False,False,False,
227,,,,,,,,,,,67942.6,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-28 04:05:18,,,,,,,,,True,False,,,0.08,0.08,0.0,,,,False,0,False,False,False,False,
229,,,,,,,,,,,67839.01,SL,sl,,,,,,,,,,,2024-07-28 04:19:26,,,,,,,,,True,False,,,0.0,0.0,0.0,,,,False,0,False,False,False,False,
232,,,,,,,,,,,69508.4,SL,sl,,,,,,,,,,,2024-07-29 08:39:35,,,,,,,,,True,False,,,1.12,1.12,0.0,,,be,True,0,False,False,False,False,
234,,,,,,,,,,,69453.21,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-29 09:39:37,,,,,,,,,True,False,,,0.86,0.86,0.0,,,,False,0,False,False,False,False,
236,,,,,,,,,,,69691.36,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-29 10:43:26,,,,,,,,,True,False,,,0.53,0.53,0.0,,,,False,0,False,False,False,False,
238,,,,,,,,,,,69765.43,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-29 11:45:00,,,,,,,,,True,False,,,1.31,1.31,0.0,,,be,True,0,False,False,False,False,
239,,,,,,,,,,,69661.24,SL,sl,,,,,,,,,,,2024-07-29 12:24:23,,,,,,,,,True,False,,,1.93,1.93,0.0,,,be,True,0,False,False,False,False,
242,,,,,,,,,,,66260.18,SL,sl,,,,,,,,,,,2024-07-30 12:29:30,,,,,,,,,True,False,,,0.0,0.0,0.0,,,,False,0,False,False,False,False,
244,,,,,,,,,,,66677.96,SL,sl,,,,,,,,,,,2024-07-30 13:33:30,,,,,,,,,True,False,,,1.0,1.0,0.0,,,be,True,0,False,False,False,False,
246,,,,,,,,,,,66191.14,SL,sl,,,,,,,,,,,2024-07-30 14:02:04,,,,,,,,,True,False,,,0.29,0.29,0.0,,,,False,0,False,False,False,False,
247,,,,,,,,,,,66230.76,SL,sl,,,,,,,,,,,2024-07-30 14:00:41,,,,,,,,,True,False,,,0.34,0.34,0.0,,,,False,0,False,False,False,False,
250,,,,,,,,,,,65979.65,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-30 14:55:03,,,,,,,,,True,False,,,0.07,0.07,0.0,,,,False,0,False,False,False,False,
252,,,,,,,,,,,66003.58,SL,sl,,,,,,,,,,,2024-07-31 14:27:40,,,,,,,,,True,False,,,0.09,0.09,0.0,,,,False,0,False,False,False,False,
253,,,,,,,,,,,66260.16,SL,sl,,,,,,,,,,,2024-07-31 14:54:39,,,,,,,,,True,False,,,1.54,1.54,0.0,,,be,True,0,False,False,False,False,
256,,,,,,,,,,,66383.22,SL,sl,,,,,,,,,,,2024-07-31 16:32:40,,,,,,,,,True,False,,,1.2,1.2,0.0,,,be,True,0,False,False,False,False,
258,,,,,,,,,,,66381.39,SL,sl,,,,,,,,,,,2024-07-31 18:47:26,,,,,,,,,True,False,,,1.1,1.1,0.0,,,be,True,0,False,False,False,False,
260,,,,,,,,,,,63483.05,SL,sl,,,,,,,,,,,2024-08-01 20:01:04,,,,,,,,,True,False,,,0.15,0.15,0.0,,,,False,0,False,False,False,False,
262,,,,,,,,,,,62767.21,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-02 19:40:00,,,,,,,,,True,False,,,0.34,0.34,0.0,,,,False,0,False,False,False,False,
263,,,,,,,,,,,62984.99,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-02 18:38:40,,,,,,,,,True,False,,,0.58,0.58,0.0,,,,False,0,False,False,False,False,
265,,,,,,,,,,,62768.49,SL,sl,,,,,,,,,,,2024-08-02 19:05:36,,,,,,,,,True,False,,,0.12,0.12,0.0,,,,False,0,False,False,False,False,
266,,,,,,,,,,,62754.44,SL,sl,,,,,,,,,,,2024-08-02 19:05:39,,,,,,,,,True,False,,,0.1,0.1,0.0,,,,False,0,False,False,False,False,
267,,,,,,,,,,,62641.93,SL,sl,,,,,,,,,,,2024-08-02 19:41:55,,,,,,,,,True,False,,,0.31,0.31,0.0,,,,False,0,False,False,False,False,
272,,,,,,,,,,,62914.18,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-02 20:07:41,,,,,,,,,True,False,,,0.5,0.5,0.0,,,,False,0,False,False,False,False,
274,,,,,,,,,,,62726.79,SL,sl,,,,,,,,,,,2024-08-02 20:27:41,,,,,,,,,True,False,,,0.19,0.19,0.0,,,,False,0,False,False,False,False,
276,,,,,,,,,,,60706.46,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-03 23:19:42,,,,,,,,,True,False,,,0.95,0.95,0.0,,,,False,0,False,False,False,False,
277,,,,,,,,,,,60658.41,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-03 23:19:38,,,,,,,,,True,False,,,0.99,0.99,0.0,,,,False,0,False,False,False,False,
280,,,,,,,,,,,58940.06,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-04 16:18:04,,,,,,,,,True,False,,,0.76,0.76,0.0,,,,False,0,False,False,False,False,
281,,,,,,,,,,,58925.43,SL,sl,,,,,,,,,,,2024-08-04 16:18:13,,,,,,,,,True,False,,,1.14,1.14,0.0,,,be,True,0,False,False,False,False,
284,,,,,,,,,,,58675.37,SL,sl,,,,,,,,,,,2024-08-04 16:54:38,,,,,,,,,True,False,,,0.24,0.24,0.0,,,,False,0,False,False,False,False,
285,,,,,,,,,,,58577.91,SL,sl,,,,,,,,,,,2024-08-04 16:57:41,,,,,,,,,True,False,,,0.26,0.26,0.0,,,,False,0,False,False,False,False,
286,,,,,,,,,,,58443.65,SL,sl,,,,,,,,,,,2024-08-04 17:05:04,,,,,,,,,True,False,,,0.28,0.28,0.0,,,,False,0,False,False,False,False,
290,,,,,,,,,,,58650.59,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-04 19:10:15,,,,,,,,,True,False,,,0.04,0.04,0.0,,,,False,0,False,False,False,False,
292,,,,,,,,,,,58412.37,SL,sl,,,,,,,,,,,2024-08-04 21:28:42,,,,,,,,,True,False,,,0.45,0.45,0.0,,,,False,0,False,False,False,False,
296,,,,,,,,,,,54519.29,SL,sl,,,,,,,,,,,2024-08-05 04:17:38,,,,,,,,,True,False,,,1.47,1.47,0.0,,,be,True,0,False,False,False,False,
298,,,,,,,,,,,53175.65,SL,sl,,,,,,,,,,,2024-08-05 05:02:42,,,,,,,,,True,False,,,0.19,0.19,0.0,,,,False,0,False,False,False,False,
300,,,,,,,,,,,52438.28,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-05 07:35:19,,,,,,,,,True,False,,,0.0,0.0,0.0,,,,False,0,False,False,False,False,
302,,,,,,,,,,,53073.8,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-05 08:18:14,,,,,,,,,True,False,,,0.65,0.65,0.0,,,,False,0,False,False,False,False,
304,,,,,,,,,,,50965.56,SL,sl,,,,,,,,,,,2024-08-05 11:27:41,,,,,,,,,True,False,,,0.22,0.22,0.0,,,,False,0,False,False,False,False,
306,,,,,,,,,,,50119.48,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-05 13:02:38,,,,,,,,,True,False,,,0.5,0.5,0.0,,,,False,0,False,False,False,False,
308,,,,,,,,,,,53066.98,SL,sl,,,,,,,,,,,2024-08-05 14:00:31,,,,,,,,,True,False,,,0.21,0.21,0.0,,,,False,0,False,False,False,False,
310,,,,,,,,,,,54902.33,SL,sl,,,,,,,,,,,2024-08-05 23:04:29,,,,,,,,,True,False,,,1.13,1.13,0.0,,,be,True,0,False,False,False,False,
312,,,,,,,,,,,54952.03,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-05 23:09:38,,,,,,,,,True,False,,,0.51,0.51,0.0,,,,False,0,False,False,False,False,
314,,,,,,,,,,,55290.81,SL,sl,,,,,,,,,,,2024-08-06 00:17:29,,,,,,,,,True,False,,,0.34,0.34,0.0,,,,False,0,False,False,False,False,
315,,,,,,,,,,,55433.67,SL,sl,,,,,,,,,,,2024-08-06 00:17:40,,,,,,,,,True,False,,,0.16,0.16,0.0,,,,False,0,False,False,False,False,
318,,,,,,,,,,,55557.74,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-06 04:37:19,,,,,,,,,True,False,,,0.59,0.59,0.0,,,,False,0,False,False,False,False,
320,,,,,,,,,,,55491.34,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-06 05:11:18,,,,,,,,,True,False,,,0.56,0.56,0.0,,,,False,0,False,False,False,False,
322,,,,,,,,,,,55865.19,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-06 06:50:00,,,,,,,,,True,False,,,2.24,2.24,0.0,,,be,True,0,False,False,False,False,
323,,,,,,,,,,,55605.72,SL,sl,,,,,,,,,,,2024-08-06 06:17:37,,,,,,,,,True,False,,,1.88,1.88,0.0,,,be,True,0,False,False,False,False,
326,,,,,,,,,,,55364.8,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-06 10:30:29,,,,,,,,,True,False,,,0.82,0.82,0.0,,,,False,0,False,False,False,False,
328,,,,,,,,,,,55405.66,SL,sl,,,,,,,,,,,2024-08-06 11:38:38,,,,,,,,,True,False,,,2.25,2.25,0.0,,,be,True,0,False,False,False,False,
330,,,,,,,,,,,55426.6,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-06 12:01:42,,,,,,,,,True,False,,,0.99,0.99,0.0,,,,False,0,False,False,False,False,
334,,,,,,,,,,,57026.2,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-06 17:05:00,,,,,,,,,True,False,,,1.87,1.87,0.0,,,be,True,0,False,False,False,False,
335,,,,,,,,,,,56938.2,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-06 17:15:00,,,,,,,,,True,False,,,2.38,2.38,0.0,,,be,True,0,False,False,False,False,
336,,,,,,,,,,,56665.4,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-06 16:40:14,,,,,,,,,True,False,,,0.73,0.73,0.0,,,,False,0,False,False,False,False,
340,,,,,,,,,,,56551.04,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-06 20:25:23,,,,,,,,,True,False,,,0.7,0.7,0.0,,,,False,0,False,False,False,False,
342,,,,,,,,,,,56507.24,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-06 21:07:15,,,,,,,,,True,False,,,0.62,0.62,0.0,,,,False,0,False,False,False,False,
343,,,,,,,,,,,56431.19,SL,sl,,,,,,,,,,,2024-08-06 21:07:37,,,,,,,,,True,False,,,1.06,1.06,0.0,,,be,True,0,False,False,False,False,
346,,,,,,,,,,,56495.54,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-06 21:33:40,,,,,,,,,True,False,,,0.74,0.74,0.0,,,,False,0,False,False,False,False,
348,,,,,,,,,,,56281.39,MARKET_CLOSE,market_close,,,,,,,,,,,2024-08-06 22:33:38,,,,,,,,,True,False,,,0.51,0.51,0.0,,,,False,0,False,False,False,False,
349,,,,,,,,,,,56168.55,SL,sl,,,,,,,,,,,2024-08-06 22:35:39,,,,,,,,,True,False,,,1.28,1.28,0.0,,,be,True,0,False,False,False,False,
352,,,,,,,,,,,56025.32,SL,sl,,,,,,,,,,,2024-08-06 23:25:37,,,,,,,,,True,False,,,0.46,0.46,0.0,,,,False,0,False,False,False,False,
