ticket,time,date,hour,symbol,dir,comment,signal_type,lot,pos_mult,entry,initial_sl,tp,exit,reason,exit_signal,risk,r,duration_min,mods,max_lock_r,bounce_sec,bounce_ob,confirm_pos,touch,confirm,touch_count,entry_count,close_time,stage,ob_age,strength,score,ds,fresh,cont,h1,deep,htf,risk_atr,spread_risk,peak_r,raw_peak_r,dtp_peak_r,giveback_r,bars_held,last_sl,be,trail,partial,dtp_partial,rev,addon,pnl_proxy
70,2025-04-01 13:50:38,2025-04-01,13,BTCUSDm,sell,WT V11-BTC1-TREND74 S BOS x73.2,ob,0.39,,83721.05,86016.92,,82876.94,MARKET_CLOSE,market_close,2295.8699999999953,0.3676645454664255,32.433,0,,38,0.25,-0.89,83863.59,83750.01,,,2025-04-01 14:23:04,,,,,,,,,,,,,,,,,,,,,,,,,329.2029000000002
71,2025-04-01 14:10:42,2025-04-01,14,BTCUSDm,sell,WT V11-BTC1-TREND74 S BOS x73.2,ob,0.6,,82783.61,84620.31,,82829.63,MARKET_CLOSE,market_close,1836.699999999997,-0.025055806609682662,11.967,0,,,,,,,,,2025-04-01 14:22:40,,,,,,,,,,,,,,,,,,,,,,,,True,-27.612000000002443
74,2025-05-01 04:55:58,2025-05-01,4,BTCUSDm,sell,WT V11-BTC1-TREND74 S x0.6,ob,0.34,,94899.72,95738.57,,95116.34,MARKET_CLOSE,market_close,838.8500000000058,-0.25823448769147506,48.45,0,,33,0.25,-0.998,94943.24,94928.52,,,2025-05-01 05:44:25,,,,,,,,,,,,,,,,,,,,,,,,,-73.65079999999843
76,2025-05-06 01:39:01,2025-05-06,1,BTCUSDm,buy,WT V11-BTC1-TREND74 B x0.8,ob,0.52,,94543.52,93800.59,95818.98,94338.98,MARKET_CLOSE,market_close,742.9300000000076,-0.2753153056142652,7.083,0,,23,0.254,-1.222,94499.27,94514.54,,,2025-05-06 01:46:06,,,,,,,,,,,,,,,,,,,,,,,,,-106.36080000000425
78,2025-05-06 04:05:58,2025-05-06,4,BTCUSDm,sell,WT V11-BTC1-TREND74 S x0.5,ob,0.32,,94373.02,95029.33,93570.51,94544.62,MARKET_CLOSE,market_close,656.3099999999977,-0.2614618092060031,15.567,0,,58,0.251,-1.054,94427.14,94402.0,,,2025-05-06 04:21:32,,,,,,,,,,,,,,,,,,,,,,,,,-54.91199999999721
80,2025-05-06 17:10:26,2025-05-06,17,BTCUSDm,buy,WT V11-BTC1-TREND74 B x1.7,ob,0.5,,94465.26,93101.38,94839.21,94839.61,TP,tp,1363.87999999999,0.27447429392615813,25.05,0,,26,0.255,-0.754,94405.75,94436.28,,,2025-05-06 17:35:29,,,,,,,,,,,,,,,,,,,,,,,,,187.1750000000029
82,2025-05-20 10:25:02,2025-05-20,10,BTCUSDm,sell,WT V11-BTC1-TREND74 S x0.5,ob,0.36,,105302.24,105956.03,103667.77,105314.1,MARKET_CLOSE,market_close,653.7899999999936,-0.01814038146805656,68.7,0,,33,0.25,-0.861,105354.37,105331.04,,,2025-05-20 11:33:44,,,,,,,,,,,,,,,,,,,,,,,,,-4.269600000000209
84,2025-05-20 11:34:00,2025-05-20,11,BTCUSDm,sell,WT V11-BTC1-TREND74 S x0.2,ob,0.1,,105261.0,106326.26,102597.84,105082.39,MARKET_CLOSE,market_close,1065.2599999999948,0.16766798715806608,235.533,0,,19,0.303,-0.419,105318.02,105289.8,,,2025-05-20 15:29:32,,,,,,,,,,,,,,,,,,,,,,,,,17.861000000000057
86,2025-05-27 00:01:26,2025-05-27,0,BTCUSDm,buy,WT V11-BTC1-TREND74 B x0.6,ob,0.35,,109392.19,108538.87,109883.31,109514.9,MARKET_CLOSE,market_close,853.320000000007,0.14380302817230448,17.333,0,,58,0.251,-0.973,109342.37,109363.18,,,2025-05-27 00:18:46,,,,,,,,,,,,,,,,,,,,,,,,,42.948499999997146
88,2025-06-01 02:41:15,2025-06-01,2,BTCUSDm,sell,WT V11-BTC1-TREND74 S x0.4,ob,0.18,,104224.62,105250.96,103047.89,104250.57,MARKET_CLOSE,market_close,1026.340000000011,-0.025284018941102715,56.433,0,,35,0.252,-0.481,104273.33,104253.62,,,2025-06-01 03:37:41,,,,,,,,,,,,,,,,,,,,,,,,,-4.6710000000020955
90,2025-06-01 03:38:48,2025-06-01,3,BTCUSDm,sell,WT V11-BTC1-TREND74 S x0.9,ob,0.63,,104249.08,105004.68,103047.89,104438.72,MARKET_CLOSE,market_close,755.5999999999913,-0.25097935415564004,9.633,0,,19,0.253,-0.793,104297.9,104278.08,,,2025-06-01 03:48:26,,,,,,,,,,,,,,,,,,,,,,,,,-119.47319999999964
92,2025-06-02 21:32:57,2025-06-02,21,BTCUSDm,buy,WT V11-BTC1-TREND74 B x2.4,ob,1.0,,104823.21,103782.57,106019.47,106019.6,TP,tp,1040.6399999999994,1.149667512300123,157.55,0,,29,0.252,-0.879,104773.05,104794.21,,,2025-06-03 00:10:30,,,,,,,,,,,,,,,,,,,,,,,,,1196.3899999999994
94,2025-07-01 02:30:41,2025-07-01,2,BTCUSDm,buy,WT V11-BTC1-TREND74 B BOS x5.0,ob,0.8,,107486.53,106315.63,,107342.23,MARKET_CLOSE,market_close,1170.8999999999942,-0.12323853446067437,14.317,0,,41,0.25,-1.042,107400.29,107464.93,,,2025-07-01 02:45:00,,,,,,,,,,,,,,,,,,,,,,,,,-115.44000000000233
98,2025-07-03 04:07:59,2025-07-03,4,BTCUSDm,sell,WT V11-BTC1-TREND74 S x1.6,ob,0.55,,108819.94,109416.51,107328.51,108985.84,MARKET_CLOSE,market_close,596.5699999999924,-0.27808974638348605,11.567,0,,28,0.252,-0.995,108855.19,108841.54,,,2025-07-03 04:19:33,,,,,,,,,,,,,,,,,,,,,,,,,-91.2449999999968
100,2025-07-07 09:29:42,2025-07-07,9,BTCUSDm,sell,WT V11-BTC1-TREND74 S x0.1,ob,0.14,,108904.0,109630.69,107841.0,108923.02,MARKET_CLOSE,market_close,726.6900000000023,-0.026173471494040118,45.017,0,,61,0.25,-0.495,108937.18,108925.6,,,2025-07-07 10:14:43,,,,,,,,,,,,,,,,,,,,,,,,,-2.6628000000005705
102,2025-07-07 10:21:19,2025-07-07,10,BTCUSDm,sell,WT V11-BTC1-TREND74 S x0.8,ob,1.0,,108925.43,109508.8,107841.0,108851.85,MARKET_CLOSE,market_close,583.3700000000099,0.1261292147350497,14.217,0,,40,0.26,-0.958,108959.07,108947.03,,,2025-07-07 10:35:32,,,,,,,,,,,,,,,,,,,,,,,,,73.5799999999872
104,2025-07-07 22:03:29,2025-07-07,22,BTCUSDm,buy,WT V11-BTC1-TREND74 B x0.3,ob,0.34,,108110.94,107357.16,108333.29,108255.25,MARKET_CLOSE,market_close,753.7799999999988,0.19144843322985208,96.517,0,,51,0.25,-0.779,108070.11,108089.34,,,2025-07-07 23:40:00,,,,,,,,,,,,,,,,,,,,,,,,,49.065399999999215
105,2025-07-07 22:37:19,2025-07-07,22,BTCUSDm,buy,WT V11-BTC1-TREND74 B x0.3,ob,0.33,,108081.09,107303.25,,108305.1,MARKET_CLOSE,market_close,777.8399999999965,0.28798981795743384,97.683,0,,139,0.254,-1.167,108039.98,108059.49,,,2025-07-08 00:15:00,,,,,,,,,,,,,,,,,,,,,,,,,73.92330000000308
106,2025-07-07 23:14:45,2025-07-07,23,BTCUSDm,sell,WT V11-BTC1-TREND74 S x4.7,ob,0.55,,108250.09,108954.74,,108430.11,MARKET_CLOSE,market_close,704.6500000000087,-0.25547434896757515,72.383,0,,13,0.269,-0.954,108285.46,108271.69,,,2025-07-08 00:27:08,,,,,,,,,,,,,,,,,,,,,,,,,-99.01100000000226
110,2025-08-06 14:16:27,2025-08-06,14,BTCUSDm,sell,WT V11-BTC1-TREND74 S BOS x12.2,ob,0.55,,114261.08,116597.75,,114319.62,MARKET_CLOSE,market_close,2336.6699999999983,-0.02505274600178615,19.217,0,,87,0.252,-0.793,114391.71,114282.68,,,2025-08-06 14:35:40,,,,,,,,,,,,,,,,,,,,,,,,,-32.19699999999648
112,2025-08-08 14:32:15,2025-08-08,14,BTCUSDm,buy,WT V11-BTC1-TREND74 B x0.2,ob,0.18,,116699.28,115546.18,117710.53,116368.39,MARKET_CLOSE,market_close,1153.1000000000058,-0.2869568987945519,9.85,0,,33,0.251,-0.426,116631.59,116677.68,,,2025-08-08 14:42:06,,,,,,,,,,,,,,,,,,,,,,,,,-59.560199999999895
114,2025-08-09 06:06:38,2025-08-09,6,BTCUSDm,buy,WT V11-BTC1-TREND74 B x5.7,ob,1.0,,116646.85,115391.81,117901.89,117902.08,TP,tp,1255.0400000000081,1.0001513895971346,256.867,0,,69,0.25,-0.623,116572.72,116625.25,,,2025-08-09 10:23:30,,,,,,,,,,,,,,,,,,,,,,,,,1255.229999999996
115,2025-08-09 06:50:42,2025-08-09,6,BTCUSDm,buy,WT V11-BTC1-TREND74 B x0.9,ob,0.9,,116614.58,115695.5,117313.3,116742.79,MARKET_CLOSE,market_close,919.0800000000017,0.1394981938460108,53.033,0,,605,0.252,-0.777,116540.11,116592.98,,,2025-08-09 07:43:44,,,,,,,,,,,,,,,,,,,,,,,,,115.38899999999266
116,2025-08-09 07:20:28,2025-08-09,7,BTCUSDm,buy,WT V11-BTC1-TREND74 B x0.9,ob,0.6,,116850.62,116115.36,,116837.77,MARKET_CLOSE,market_close,735.2599999999948,-0.017476810924015124,90.117,0,,,,,,,,,2025-08-09 08:50:35,,,,,,,,,,,,,,,,,,,,,,,,True,-7.709999999994761
120,2025-09-18 09:11:29,2025-09-18,9,BTCUSDm,sell,WT V11-BTC1-TREND74 S x0.6,ob,1.0,,117349.38,118046.88,,117349.58,MARKET_CLOSE,market_close,697.5,-0.0002867383512503077,39.117,0,,50,0.253,-1.214,117378.17,117367.38,,,2025-09-18 09:50:36,,,,,,,,,,,,,,,,,,,,,,,,,-0.19999999999708962
122,2025-09-18 10:00:38,2025-09-18,10,BTCUSDm,sell,WT V11-BTC1-TREND74 S x0.2,ob,0.62,,117339.78,117901.66,,117354.04,MARKET_CLOSE,market_close,561.8800000000047,-0.02537908450201937,15.033,0,,38,0.251,-0.989,117368.48,117357.78,,,2025-09-18 10:15:40,,,,,,,,,,,,,,,,,,,,,,,,,-8.841199999996752
124,2025-09-18 11:01:19,2025-09-18,11,BTCUSDm,sell,WT V11-BTC1-TREND74 S x1.0,ob,1.0,,117326.35,117911.64,,117247.51,MARKET_CLOSE,market_close,585.2899999999936,0.13470245519317248,14.067,0,,16,0.26,-0.674,117355.46,117344.35,,,2025-09-18 11:15:23,,,,,,,,,,,,,,,,,,,,,,,,,78.84000000001106
126,2025-09-22 11:57:32,2025-09-22,11,BTCUSDm,sell,WT V11-BTC1-TREND74 S x0.5,ob,0.83,,112965.95,113763.73,110971.51,112762.9,MARKET_CLOSE,market_close,797.7799999999988,0.2545187896412585,5.083,0,,55,0.253,-0.73,113005.96,112983.95,,,2025-09-22 12:02:37,,,,,,,,,,,,,,,,,,,,,,,,,168.5315000000024
128,2025-10-05 10:05:42,2025-10-05,10,BTCUSDm,buy,WT V11-BTC1-TREND74 B BOS x18.4,ob,0.8,,122815.01,120115.05,125882.56,122747.28,MARKET_CLOSE,market_close,2699.959999999992,-0.025085556823062613,28.917,0,,42,0.252,-0.736,122674.67,122797.01,,,2025-10-05 10:34:37,,,,,,,,,,,,,,,,,,,,,,,,,-54.18399999999674
130,2025-10-05 10:45:32,2025-10-05,10,BTCUSDm,buy,WT V11-BTC1-TREND74 B BOS x3.0,ob,0.8,,122942.24,119733.36,125882.56,123256.12,MARKET_CLOSE,market_close,3208.8800000000047,0.09781606043229714,99.467,0,,328,0.252,-0.473,122802.14,122924.24,,,2025-10-05 12:25:00,,,,,,,,,,,,,,,,,,,,,,,,,251.10399999999208
132,2025-10-09 00:00:42,2025-10-09,0,BTCUSDm,sell,WT V11-BTC1-TREND74 S x0.3,ob,0.73,,123366.29,123953.25,,123157.98,MARKET_CLOSE,market_close,586.9600000000064,0.3548964154286415,9.867,0,,42,0.319,-1.566,123400.94,123384.29,,,2025-10-09 00:10:34,,,,,,,,,,,,,,,,,,,,,,,,,152.0662999999983
134,2025-10-12 09:42:22,2025-10-12,9,BTCUSDm,sell,WT V11-BTC1-TREND74 S x0.2,ob,0.32,,111635.52,112730.39,,111928.26,MARKET_CLOSE,market_close,1094.8699999999953,-0.267374208810171,15.2,0,,23,0.321,-0.39,111681.31,111653.52,,,2025-10-12 09:57:34,,,,,,,,,,,,,,,,,,,,,,,,,-93.67679999999702
136,2025-10-12 10:20:31,2025-10-12,10,BTCUSDm,sell,WT V11-BTC1-TREND74 S x0.5,ob,0.65,,111670.11,112787.83,,111702.08,MARKET_CLOSE,market_close,1117.7200000000012,-0.02860287012847684,23.05,0,,31,0.308,-0.789,111714.84,111688.11,,,2025-10-12 10:43:34,,,,,,,,,,,,,,,,,,,,,,,,,-20.780500000000757
138,2025-10-19 09:45:39,2025-10-19,9,BTCUSDm,sell,WT V11-BTC1-TREND74 S x1.0,ob,0.55,,106964.63,108915.04,,107607.81,MARKET_CLOSE,market_close,1950.409999999989,-0.3297665619023675,2.933,0,,35,0.262,-0.503,107075.05,106982.63,,,2025-10-19 09:48:35,,,,,,,,,,,,,,,,,,,,,,,,,-353.7489999999962
140,2025-11-03 09:56:12,2025-11-03,9,BTCUSDm,buy,WT V11-BTC1-TREND74 B x5.7,ob,1.0,,107128.15,105597.01,107895.02,107349.61,MARKET_CLOSE,market_close,1531.1399999999994,0.14463732904894816,37.933,0,,69,0.252,-0.625,107066.75,107110.15,,,2025-11-03 10:34:08,,,,,,,,,,,,,,,,,,,,,,,,,221.4600000000064
141,2025-11-03 10:05:12,2025-11-03,10,BTCUSDm,buy,WT V11-BTC1-TREND74 B x2.0,ob,1.0,,107336.22,106341.73,107895.02,107333.47,MARKET_CLOSE,market_close,994.4900000000052,-0.0027652364528552176,29.15,0,,12,0.261,-1.446,107296.46,107318.22,,,2025-11-03 10:34:21,,,,,,,,,,,,,,,,,,,,,,,,,-2.75
144,2025-11-07 00:31:04,2025-11-07,0,BTCUSDm,buy,WT V11-BTC1-TREND74 B x6.6,ob,1.0,,100848.0,99448.88,102278.17,101356.21,MARKET_CLOSE,market_close,1399.1199999999953,0.36323546229058845,35.417,0,,50,0.252,-0.765,100793.07,100830.0,,,2025-11-07 01:06:29,,,,,,,,,,,,,,,,,,,,,,,,,508.2100000000064
