ticket,time,date,hour,symbol,dir,comment,signal_type,lot,pos_mult,entry,initial_sl,tp,exit,reason,exit_signal,risk,r,duration_min,mods,max_lock_r,bounce_sec,bounce_ob,confirm_pos,touch,confirm,touch_count,entry_count,close_time,stage,ob_age,strength,score,ds,fresh,cont,h1,deep,htf,risk_atr,spread_risk,peak_r,raw_peak_r,dtp_peak_r,giveback_r,bars_held,last_sl,be,trail,partial,dtp_partial,rev,addon,pnl_proxy
4,,,,,,,,,,,,,67564.61,SL,sl,,,,,,,,,,,,,2024-06-02 20:06:00,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,67918.62,MARKET_CLOSE,market_close,,,,,,,,,,,,,2024-06-02 22:35:00,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,71123.16,MARKET_CLOSE,market_close,,,,,,,,,,,,,2024-06-05 18:56:03,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,61791.99,SL,sl,,,,,,,,,,,,,2024-06-27 16:44:34,,,,,,,,,,,,,,,,,,,,,,,,,
45,,,,,,,,,,,,,60731.78,MARKET_CLOSE,market_close,,,,,,,,,,,,,2024-06-29 03:50:00,,,,,,,,,,,,,,,,,,,,,,,,,
49,,,,,,,,,,,,,60708.34,MARKET_CLOSE,market_close,,,,,,,,,,,,,2024-06-29 05:50:00,,,,,,,,,,,,,,,,,,,,,,,,,
70,,,,,,,,,,,,,59574.37,MARKET_CLOSE,market_close,,,,,,,,,,,,,2024-08-18 06:40:00,,,,,,,,,,,,,,,,,,,,,,,,,
76,,,,,,,,,,,,,61170.2,TP,tp,,,,,,,,,,,,,2024-08-23 12:52:39,,,,,,,,,,,,,,,,,,,,,,,,,
88,,,,,,,,,,,,,61993.25,MARKET_CLOSE,market_close,,,,,,,,,,,,,2024-08-27 20:40:00,,,,,,,,,,,,,,,,,,,,,,,,,
106,,,,,,,,,,,,,60889.46,MARKET_CLOSE,market_close,,,,,,,,,,,,,2024-10-03 11:19:19,,,,,,,,,,,,,,,,,,,,,,,,,
134,,,,,,,,,,,,,90238.93,MARKET_CLOSE,market_close,,,,,,,,,,,,,2024-11-17 17:15:00,,,,,,,,,,,,,,,,,,,,,,,,,
154,,,,,,,,,,,,,97617.9,MARKET_CLOSE,market_close,,,,,,,,,,,,,2024-11-29 20:43:30,,,,,,,,,,,,,,,,,,,,,,,,,
168,,,,,,,,,,,,,99746.56,MARKET_CLOSE,market_close,,,,,,,,,,,,,2024-12-08 07:57:37,,,,,,,,,,,,,,,,,,,,,,,,,
198,,,,,,,,,,,,,97733.76,MARKET_CLOSE,market_close,,,,,,,,,,,,,2025-01-04 11:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
213,,,,,,,,,,,,,94049.77,SL,sl,,,,,,,,,,,,,2025-01-11 19:34:26,,,,,,,,,,,,,,,,,,,,,,,,,
252,,,,,,,,,,,,,85964.28,MARKET_CLOSE,market_close,,,,,,,,,,,,,2025-03-02 06:16:14,,,,,,,,,,,,,,,,,,,,,,,,,
276,,,,,,,,,,,,,83432.01,MARKET_CLOSE,market_close,,,,,,,,,,,,,2025-04-06 02:36:38,,,,,,,,,,,,,,,,,,,,,,,,,
280,,,,,,,,,,,,,83312.31,MARKET_CLOSE,market_close,,,,,,,,,,,,,2025-04-06 03:46:04,,,,,,,,,,,,,,,,,,,,,,,,,
296,,,,,,,,,,,,,84499.57,SL,sl,,,,,,,,,,,,,2025-04-17 09:42:38,,,,,,,,,,,,,,,,,,,,,,,,,
304,,,,,,,,,,,,,93219.26,SL,sl,,,,,,,,,,,,,2025-04-25 05:38:04,,,,,,,,,,,,,,,,,,,,,,,,,
308,,,,,,,,,,,,,93881.51,SL,sl,,,,,,,,,,,,,2025-04-25 09:35:05,,,,,,,,,,,,,,,,,,,,,,,,,
331,,,,,,,,,,,,,94196.86,SL,sl,,,,,,,,,,,,,2025-05-05 20:51:21,,,,,,,,,,,,,,,,,,,,,,,,,
333,,,,,,,,,,,,,94198.4,SL,sl,,,,,,,,,,,,,2025-05-05 20:51:26,,,,,,,,,,,,,,,,,,,,,,,,,
358,,,,,,,,,,,,,103531.29,MARKET_CLOSE,market_close,,,,,,,,,,,,,2025-05-17 07:15:00,,,,,,,,,,,,,,,,,,,,,,,,,
362,,,,,,,,,,,,,105072.53,MARKET_CLOSE,market_close,,,,,,,,,,,,,2025-05-20 10:50:00,,,,,,,,,,,,,,,,,,,,,,,,,
380,,,,,,,,,,,,,107820.39,MARKET_CLOSE,market_close,,,,,,,,,,,,,2025-05-29 07:42:01,,,,,,,,,,,,,,,,,,,,,,,,,
384,,,,,,,,,,,,,103991.47,SL,sl,,,,,,,,,,,,,2025-06-01 03:23:42,,,,,,,,,,,,,,,,,,,,,,,,,
410,,,,,,,,,,,,,107237.62,MARKET_CLOSE,market_close,,,,,,,,,,,,,2025-07-01 04:25:00,,,,,,,,,,,,,,,,,,,,,,,,,
426,,,,,,,,,,,,,109266.3,MARKET_CLOSE,market_close,,,,,,,,,,,,,2025-07-07 04:49:42,,,,,,,,,,,,,,,,,,,,,,,,,
