ticket,time,date,hour,symbol,dir,comment,signal_type,lot,pos_mult,entry,initial_sl,tp,exit,reason,exit_signal,risk,r,duration_min,mods,max_lock_r,bounce_sec,bounce_ob,confirm_pos,touch,confirm,touch_count,entry_count,close_time,stage,ob_age,strength,score,ds,fresh,cont,h1,deep,htf,risk_atr,spread_risk,peak_r,raw_peak_r,dtp_peak_r,giveback_r,bars_held,last_sl,be,trail,partial,dtp_partial,rev,addon,pnl_proxy
12,2024-08-06 14:03:03,2024-08-06,14,BTCUSDm,sell,WT V11-BTC1-TREND181 S x0.2,ob,0.01,,55468.31,56065.64,,56065.72,SL,sl,597.3300000000017,-1.000133929318805,2.617,0,,21,0.255,-0.457,55517.92,55488.69,,,2024-08-06 14:05:40,,,,,,,,,,,,,,,,,,,,,,,,,-5.9741000000000355
14,2024-08-09 14:30:21,2024-08-09,14,BTCUSDm,sell,WT V11-BTC1-TREND181 S x0.9,ob,0.06,,60355.38,60880.01,,60355.42,SL,sl,524.6300000000047,-7.624421020695111e-05,22.3,0,,21,0.254,-1.048,60425.73,60380.58,,,2024-08-09 14:52:39,,,,,,,,,,,,,,,,,,,,,,,,,-0.0024000000000523867
16,2024-08-12 16:03:01,2024-08-12,16,BTCUSDm,sell,WT V11-BTC1-TREND181 S x0.2,ob,0.01,,60345.24,60959.81,,59033.51,MARKET_CLOSE,market_close,614.5699999999997,2.1343866443204136,188.633,0,,33,0.255,-1.037,60423.6,60372.56,,,2024-08-12 19:11:39,,,,,,,,,,,,,,,,,,,,,,,,,13.11729999999996
17,2024-08-12 16:20:17,2024-08-12,16,BTCUSDm,sell,WT V11-BTC1-TREND181 S x0.2,ob,0.01,,59777.57,60269.22,,59341.11,MARKET_CLOSE,market_close,491.65000000000146,0.8877453472999041,99.717,0,,,,,,,,,2024-08-12 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,True,4.364599999999991
19,2024-08-12 18:50:20,2024-08-12,18,BTCUSDm,sell,WT V11-BTC1-TREND181 S x0.2,ob,0.01,,58661.69,59153.34,,59154.52,SL,sl,491.6499999999942,-1.0024000813586909,25.3,0,,,,,,,,,2024-08-12 19:15:38,,,,,,,,,,,,,,,,,,,,,,,,True,-4.928299999999945
22,2024-08-22 12:16:57,2024-08-22,12,BTCUSDm,buy,WT V11-BTC1-TREND181 B x2.7,ob,0.39,,61156.84,60961.8,,61135.4,MARKET_CLOSE,market_close,195.0399999999936,-0.10992616899095445,15.383,0,,28,0.255,-0.694,61117.66,61132.03,,,2024-08-22 12:32:20,,,,,,,,,,,,,,,,,,,,,,,,,-8.36159999999807
24,2024-09-10 10:26:29,2024-09-10,10,BTCUSDm,sell,WT V11-BTC1-TREND181 S x0.0,ob,0.01,,57158.92,57316.69,,57175.13,MARKET_CLOSE,market_close,157.77000000000407,-0.10274450148950186,79.733,0,,89,0.252,-1.106,57196.61,57181.04,,,2024-09-10 11:46:13,,,,,,,,,,,,,,,,,,,,,,,,,-0.16209999999999128
26,2024-09-18 01:28:34,2024-09-18,1,BTCUSDm,sell,WT V11-BTC1-TREND181 S x0.2,ob,0.02,,60237.02,60548.29,,60550.47,SL,sl,311.2700000000041,-1.0070035660359182,95.867,0,,57,0.26,-0.555,60305.65,60257.57,,,2024-09-18 03:04:26,,,,,,,,,,,,,,,,,,,,,,,,,-6.269000000000087
27,2024-09-18 01:49:39,2024-09-18,1,BTCUSDm,buy,WT V11-BTC1-TREND181 B x0.1,ob,0.01,,60151.82,59937.99,,60534.55,MARKET_CLOSE,market_close,213.83000000000175,1.789879811064865,75.95,0,,132,0.258,-1.225,60103.61,60131.4,,,2024-09-18 03:05:36,,,,,,,,,,,,,,,,,,,,,,,,,3.827300000000032
30,2024-09-25 00:55:17,2024-09-25,0,BTCUSDm,buy,WT V11-BTC1-TREND181 B x0.2,ob,0.04,,64054.38,63862.54,,64592.91,MARKET_CLOSE,market_close,191.8399999999965,2.8071830692244366,46.35,0,,17,0.272,-1.03,64014.35,64028.44,,,2024-09-25 01:41:38,,,,,,,,,,,,,,,,,,,,,,,,,21.541200000000245
32,2024-10-05 01:15:30,2024-10-05,1,BTCUSDm,sell,WT V11-BTC1-TREND181 S x0.5,ob,0.18,,62147.85,62268.87,,61836.17,MARKET_CLOSE,market_close,121.02000000000407,2.5754420756898844,109.583,0,,30,0.261,-0.977,62187.11,62171.49,,,2024-10-05 03:05:05,,,,,,,,,,,,,,,,,,,,,,,,,56.10240000000005
34,2024-11-04 11:31:20,2024-11-04,11,BTCUSDm,sell,WT V11-BTC1-TREND181 S x0.1,ob,0.01,,68774.44,68946.87,,68793.29,MARKET_CLOSE,market_close,172.42999999999302,-0.10931972394590288,36.167,0,,53,0.262,-1.599,68812.22,68796.89,,,2024-11-04 12:07:30,,,,,,,,,,,,,,,,,,,,,,,,,-0.18849999999991268
36,2024-11-09 01:00:26,2024-11-09,1,BTCUSDm,buy,WT V11-BTC1-TREND181 B x0.2,ob,0.1,,76423.36,76303.32,76632.48,76410.13,MARKET_CLOSE,market_close,120.0399999999936,-0.11021326224588997,15.217,0,,26,0.269,-1.676,76388.08,76401.39,,,2024-11-09 01:15:39,,,,,,,,,,,,,,,,,,,,,,,,,-1.3229999999995927
38,2024-11-17 04:05:29,2024-11-17,4,BTCUSDm,sell,WT V11-BTC1-TREND181 S x0.2,ob,0.04,,90194.77,90460.07,,90460.85,SL,sl,265.3000000000029,-1.0029400678477152,6.2,0,,29,0.253,-0.918,90264.27,90220.26,,,2024-11-17 04:11:41,,,,,,,,,,,,,,,,,,,,,,,,,-10.64320000000007
40,2024-12-15 09:16:02,2024-12-15,9,BTCUSDm,sell,WT V11-BTC1-TREND181 S x0.1,ob,0.03,,101977.46,102160.25,,102161.91,SL,sl,182.7899999999936,-1.0090814595984656,29.3,0,,35,0.255,-0.666,102024.16,102006.26,,,2024-12-15 09:45:20,,,,,,,,,,,,,,,,,,,,,,,,,-5.533499999999912
42,2024-12-16 10:31:03,2024-12-16,10,BTCUSDm,sell,WT V11-BTC1-TREND181 S x0.1,ob,0.03,,104368.3,104589.0,,104589.97,SL,sl,220.6999999999971,-1.004395106479389,11.583,0,,33,0.258,-0.916,104413.57,104397.1,,,2024-12-16 10:42:38,,,,,,,,,,,,,,,,,,,,,,,,,-6.650099999999948
44,2024-12-16 11:30:13,2024-12-16,11,BTCUSDm,sell,WT V11-BTC1-TREND181 S x0.2,ob,0.05,,104358.86,104579.12,,103999.07,MARKET_CLOSE,market_close,220.25999999999476,1.633478616180887,20.767,0,,13,0.253,-0.769,104403.81,104387.66,,,2024-12-16 11:50:59,,,,,,,,,,,,,,,,,,,,,,,,,17.98949999999968
46,2025-01-02 14:45:45,2025-01-02,14,BTCUSDm,sell,WT V11-BTC1-TREND181 S x0.5,ob,0.06,,96957.55,97310.27,,97310.28,SL,sl,352.72000000000116,-1.0000283511000079,8.867,0,,45,0.252,-3.446,97004.77,96986.35,,,2025-01-02 14:54:37,,,,,,,,,,,,,,,,,,,,,,,,,-21.163799999999753
48,2025-01-03 14:52:17,2025-01-03,14,BTCUSDm,buy,WT V11-BTC1-TREND181 B x0.3,ob,0.04,,96765.52,96445.0,,97221.42,MARKET_CLOSE,market_close,320.5200000000041,1.4223761387744551,18.983,0,,64,0.255,-1.193,96678.69,96736.72,,,2025-01-03 15:11:16,,,,,,,,,,,,,,,,,,,,,,,,,18.235999999999766
50,2025-01-05 14:40:57,2025-01-05,14,BTCUSDm,buy,WT V11-BTC1-TREND181 B x0.1,ob,0.01,,97542.95,97363.71,98000.55,97834.62,MARKET_CLOSE,market_close,179.2399999999907,1.627259540281262,16.717,0,,57,0.257,-1.438,97493.37,97513.96,,,2025-01-05 14:57:40,,,,,,,,,,,,,,,,,,,,,,,,,2.9166999999999828
52,2025-01-06 23:09:18,2025-01-06,23,BTCUSDm,sell,WT V11-BTC1-TREND181 S x0.7,ob,0.18,,102172.78,102378.15,,102194.35,MARKET_CLOSE,market_close,205.36999999999534,-0.1050299459512464,34.033,0,,49,0.264,-1.297,102224.93,102201.58,,,2025-01-06 23:43:20,,,,,,,,,,,,,,,,,,,,,,,,,-3.8826000000012573
54,2025-01-09 19:26:04,2025-01-09,19,BTCUSDm,buy,WT V11-BTC1-TREND181 B x0.1,ob,0.01,,92784.15,92186.03,,92185.24,SL,sl,598.1199999999953,-1.0013208051895834,23.317,0,,23,0.257,-0.496,92731.17,92755.17,,,2025-01-09 19:49:23,,,,,,,,,,,,,,,,,,,,,,,,,-5.9890999999998895
56,2025-01-10 15:42:01,2025-01-10,15,BTCUSDm,sell,WT V11-BTC1-TREND181 S x0.6,ob,0.05,,94298.1,94874.94,,94358.6,MARKET_CLOSE,market_close,576.8399999999965,-0.10488176964149568,5.5,0,,94,0.252,-1.935,94388.68,94327.08,,,2025-01-10 15:47:31,,,,,,,,,,,,,,,,,,,,,,,,,-3.0250000000000004
58,2025-01-16 16:00:20,2025-01-16,16,BTCUSDm,sell,WT V11-BTC1-TREND181 S x0.3,ob,0.02,,99292.08,99771.95,,99772.71,SL,sl,479.86999999999534,-1.0015837622689672,6.7,0,,111,0.255,-2.131,99366.41,99320.88,,,2025-01-16 16:07:02,,,,,,,,,,,,,,,,,,,,,,,,,-9.612600000000093
60,2025-01-18 07:15:03,2025-01-18,7,BTCUSDm,buy,WT V11-BTC1-TREND181 B x0.4,ob,0.04,,103036.48,102660.61,103599.23,102658.91,SL,sl,375.86999999999534,-1.004522840343728,22.65,0,,36,0.261,-0.888,102971.28,103007.68,,,2025-01-18 07:37:42,,,,,,,,,,,,,,,,,,,,,,,,,-15.102799999999698
62,2025-01-18 08:35:20,2025-01-18,8,BTCUSDm,buy,WT V11-BTC1-TREND181 B x0.4,ob,0.04,,103020.97,102615.0,103599.23,102979.88,MARKET_CLOSE,market_close,405.97000000000116,-0.10121437544645266,96.283,0,,20,0.263,-0.999,102955.5,102992.17,,,2025-01-18 10:11:37,,,,,,,,,,,,,,,,,,,,,,,,,-1.6435999999998603
64,2025-01-18 11:31:28,2025-01-18,11,BTCUSDm,buy,WT V11-BTC1-TREND181 B x0.3,ob,0.04,,103257.78,102935.23,,103767.56,MARKET_CLOSE,market_close,322.5500000000029,1.5804681444737072,54.0,0,,51,0.252,-0.62,103197.17,103228.98,,,2025-01-18 12:25:28,,,,,,,,,,,,,,,,,,,,,,,,,20.391199999999955
66,2025-01-18 13:07:35,2025-01-18,13,BTCUSDm,buy,WT V11-BTC1-TREND181 B x1.6,ob,0.23,,103263.76,102932.65,,104149.88,MARKET_CLOSE,market_close,331.1100000000006,2.6762103228534575,60.033,0,,59,0.252,-0.573,103203.23,103234.96,,,2025-01-18 14:07:37,,,,,,,,,,,,,,,,,,,,,,,,,203.80760000000228
67,2025-01-18 13:37:25,2025-01-18,13,BTCUSDm,buy,WT V11-BTC1-TREND181 B x1.6,ob,0.41,,103798.9,103534.01,,104191.94,MARKET_CLOSE,market_close,264.8899999999994,1.4837857223753597,23.633,0,,,,,,,,,2025-01-18 14:01:03,,,,,,,,,,,,,,,,,,,,,,,,True,161.14640000000333
68,2025-01-18 13:41:15,2025-01-18,13,BTCUSDm,buy,WT V11-BTC1-TREND181 B x1.6,ob,0.41,,103855.8,103590.91,,104326.75,MARKET_CLOSE,market_close,264.8899999999994,1.777907810789377,21.25,0,,,,,,,,,2025-01-18 14:02:30,,,,,,,,,,,,,,,,,,,,,,,,True,193.0894999999988
72,2025-02-02 19:22:48,2025-02-02,19,BTCUSDm,buy,WT V11-BTC1-TREND181 B x2.3,ob,0.36,,97105.3,96440.28,99326.31,98135.06,MARKET_CLOSE,market_close,665.0200000000041,1.5484647078283187,29.883,0,,19,0.256,-1.044,97021.24,97076.31,,,2025-02-02 19:52:41,,,,,,,,,,,,,,,,,,,,,,,,,370.7135999999981
74,2025-03-13 10:30:00,2025-03-13,10,BTCUSDm,sell,WT V11-BTC1-TREND181 S x0.2,ob,0.1,,83298.87,83574.75,,83326.91,MARKET_CLOSE,market_close,275.88000000000466,-0.10163839350445003,23.233,0,,20,0.251,-0.546,83335.92,83322.03,,,2025-03-13 10:53:14,,,,,,,,,,,,,,,,,,,,,,,,,-2.804000000000815
76,2025-03-14 00:35:15,2025-03-14,0,BTCUSDm,buy,WT V11-BTC1-TREND181 B x0.2,ob,0.07,,81425.22,81137.06,,81396.23,MARKET_CLOSE,market_close,288.1600000000035,-0.10060383120490314,29.25,0,,15,0.254,-0.451,81385.45,81402.06,,,2025-03-14 01:04:30,,,,,,,,,,,,,,,,,,,,,,,,,-2.029300000000367
78,2025-03-14 01:10:48,2025-03-14,1,BTCUSDm,buy,WT V11-BTC1-TREND181 B x0.6,ob,0.3,,81391.62,81099.3,,81817.54,MARKET_CLOSE,market_close,292.31999999999243,1.4570333880679025,81.65,0,,28,0.252,-0.964,81351.93,81368.46,,,2025-03-14 02:32:27,,,,,,,,,,,,,,,,,,,,,,,,,127.77599999999947
80,2025-04-01 13:50:38,2025-04-01,13,BTCUSDm,sell,WT V11-BTC1-TREND181 S BOS x160.0,ob,0.55,,83721.05,84295.02,,82876.94,MARKET_CLOSE,market_close,573.9700000000012,1.4706517762252362,32.433,0,,38,0.25,-0.89,83863.59,83750.01,,,2025-04-01 14:23:04,,,,,,,,,,,,,,,,,,,,,,,,,464.2605000000004
81,2025-04-01 14:10:42,2025-04-01,14,BTCUSDm,sell,WT V11-BTC1-TREND181 S BOS x160.0,ob,0.6,,82783.61,83242.78,,82829.63,MARKET_CLOSE,market_close,459.16999999999825,-0.10022431779080569,11.967,0,,,,,,,,,2025-04-01 14:22:40,,,,,,,,,,,,,,,,,,,,,,,,True,-27.612000000002443
84,2025-05-01 04:55:58,2025-05-01,4,BTCUSDm,sell,WT V11-BTC1-TREND181 S x0.2,ob,0.21,,94899.72,95109.43,,95109.67,SL,sl,209.70999999999185,-1.001144437556651,48.367,0,,33,0.25,-0.998,94943.24,94928.52,,,2025-05-01 05:44:20,,,,,,,,,,,,,,,,,,,,,,,,,-44.08949999999939
86,2025-05-06 01:39:01,2025-05-06,1,BTCUSDm,buy,WT V11-BTC1-TREND181 B x0.3,ob,0.34,,94543.52,94357.79,,94357.45,SL,sl,185.73000000001048,-1.0018306143326146,7.0,0,,23,0.254,-1.222,94499.27,94514.54,,,2025-05-06 01:46:01,,,,,,,,,,,,,,,,,,,,,,,,,-63.26380000000238
88,2025-05-06 04:05:58,2025-05-06,4,BTCUSDm,sell,WT V11-BTC1-TREND181 S x0.2,ob,0.22,,94373.02,94537.1,,94537.59,SL,sl,164.08000000000175,-1.00298634812281,15.483,0,,58,0.251,-1.054,94427.14,94402.0,,,2025-05-06 04:21:27,,,,,,,,,,,,,,,,,,,,,,,,,-36.205399999998335
90,2025-05-06 17:10:26,2025-05-06,17,BTCUSDm,buy,WT V11-BTC1-TREND181 B x0.4,ob,0.24,,94465.26,94124.29,94839.21,94839.61,TP,tp,340.97000000000116,1.0978971757046208,25.05,0,,26,0.255,-0.754,94405.75,94436.28,,,2025-05-06 17:35:29,,,,,,,,,,,,,,,,,,,,,,,,,89.84400000000139
92,2025-05-20 10:25:02,2025-05-20,10,BTCUSDm,sell,WT V11-BTC1-TREND181 S x0.2,ob,0.23,,105302.24,105465.69,,105032.09,MARKET_CLOSE,market_close,163.4499999999971,1.652799021107455,61.45,0,,33,0.25,-0.861,105354.37,105331.04,,,2025-05-20 11:26:29,,,,,,,,,,,,,,,,,,,,,,,,,62.134500000002014
94,2025-05-20 11:34:00,2025-05-20,11,BTCUSDm,sell,WT V11-BTC1-TREND181 S x0.8,ob,0.56,,105261.0,105527.32,,104829.42,MARKET_CLOSE,market_close,266.320000000007,1.6205316911985221,78.5,0,,19,0.303,-0.419,105318.02,105289.8,,,2025-05-20 12:52:30,,,,,,,,,,,,,,,,,,,,,,,,,241.684800000001
96,2025-06-01 02:41:15,2025-06-01,2,BTCUSDm,sell,WT V11-BTC1-TREND181 S x0.1,ob,0.12,,104224.62,104481.21,,104250.57,MARKET_CLOSE,market_close,256.59000000001106,-0.10113410499244134,56.433,0,,35,0.252,-0.481,104273.33,104253.62,,,2025-06-01 03:37:41,,,,,,,,,,,,,,,,,,,,,,,,,-3.114000000001397
98,2025-06-01 03:38:48,2025-06-01,3,BTCUSDm,sell,WT V11-BTC1-TREND181 S x0.4,ob,0.44,,104249.08,104437.98,,104438.72,SL,sl,188.89999999999418,-1.0039174166225795,9.55,0,,19,0.253,-0.793,104297.9,104278.08,,,2025-06-01 03:48:21,,,,,,,,,,,,,,,,,,,,,,,,,-83.44159999999974
100,2025-06-02 21:32:57,2025-06-02,21,BTCUSDm,buy,WT V11-BTC1-TREND181 B x0.6,ob,0.52,,104823.21,104563.05,,105570.64,MARKET_CLOSE,market_close,260.1600000000035,2.872962792127856,69.567,0,,29,0.252,-0.879,104773.05,104794.21,,,2025-06-02 22:42:31,,,,,,,,,,,,,,,,,,,,,,,,,388.6635999999964
102,2025-06-04 19:19:03,2025-06-04,19,BTCUSDm,sell,WT V11-BTC1-TREND181 S x0.1,ob,0.18,,104940.47,105137.49,,104546.73,MARKET_CLOSE,market_close,197.02000000000407,1.9984773119480108,66.6,0,,22,0.254,-0.492,104983.55,104962.27,,,2025-06-04 20:25:39,,,,,,,,,,,,,,,,,,,,,,,,,70.87320000000094
104,2025-07-01 02:30:41,2025-07-01,2,BTCUSDm,buy,WT V11-BTC1-TREND181 B BOS x5.0,ob,0.8,,107486.53,107193.8,,107342.23,MARKET_CLOSE,market_close,292.7299999999959,-0.49294571789705505,14.317,0,,41,0.25,-1.042,107400.29,107464.93,,,2025-07-01 02:45:00,,,,,,,,,,,,,,,,,,,,,,,,,-115.44000000000233
108,2025-07-03 04:07:59,2025-07-03,4,BTCUSDm,sell,WT V11-BTC1-TREND181 S x0.6,ob,1.0,,108819.94,108969.08,,108969.68,SL,sl,149.13999999999942,-1.0040230655759104,11.483,0,,28,0.252,-0.995,108855.19,108841.54,,,2025-07-03 04:19:28,,,,,,,,,,,,,,,,,,,,,,,,,-149.7399999999907
110,2025-07-07 09:29:42,2025-07-07,9,BTCUSDm,sell,WT V11-BTC1-TREND181 S x0.0,ob,0.06,,108904.0,109085.67,,108923.02,MARKET_CLOSE,market_close,181.66999999999825,-0.1046953266912768,45.017,0,,61,0.25,-0.495,108937.18,108925.6,,,2025-07-07 10:14:43,,,,,,,,,,,,,,,,,,,,,,,,,-1.1412000000002445
112,2025-07-07 10:21:19,2025-07-07,10,BTCUSDm,sell,WT V11-BTC1-TREND181 S x0.3,ob,0.55,,108925.43,109071.27,,108700.58,MARKET_CLOSE,market_close,145.84000000001106,1.5417580910585176,62.633,0,,40,0.26,-0.958,108959.07,108947.03,,,2025-07-07 11:23:57,,,,,,,,,,,,,,,,,,,,,,,,,123.66749999999521
114,2025-07-07 22:03:29,2025-07-07,22,BTCUSDm,buy,WT V11-BTC1-TREND181 B x0.1,ob,0.15,,108110.94,107922.5,108333.29,108255.25,MARKET_CLOSE,market_close,188.44000000000233,0.7658140522181909,96.517,0,,51,0.25,-0.779,108070.11,108089.34,,,2025-07-07 23:40:00,,,,,,,,,,,,,,,,,,,,,,,,,21.64649999999965
115,2025-07-07 22:37:19,2025-07-07,22,BTCUSDm,buy,WT V11-BTC1-TREND181 B x0.1,ob,0.14,,108081.09,107886.63,,108305.1,MARKET_CLOSE,market_close,194.45999999999185,1.1519592718297784,97.683,0,,139,0.254,-1.167,108039.98,108059.49,,,2025-07-08 00:15:00,,,,,,,,,,,,,,,,,,,,,,,,,31.361400000001307
116,2025-07-07 23:14:45,2025-07-07,23,BTCUSDm,sell,WT V11-BTC1-TREND181 S x1.9,ob,0.55,,108250.09,108426.25,,108426.47,SL,sl,176.1600000000035,-1.0012488646684898,72.3,0,,13,0.269,-0.954,108285.46,108271.69,,,2025-07-08 00:27:03,,,,,,,,,,,,,,,,,,,,,,,,,-97.00900000000257
120,2025-07-08 01:04:03,2025-07-08,1,BTCUSDm,buy,WT V11-BTC1-TREND181 B BOS x13.3,ob,0.8,,108294.8,107918.89,,108183.33,MARKET_CLOSE,market_close,375.9100000000035,-0.2965337447793358,10.95,0,,204,0.25,-0.658,108211.29,108273.2,,,2025-07-08 01:15:00,,,,,,,,,,,,,,,,,,,,,,,,,-89.17600000000094
124,2025-07-08 16:14:42,2025-07-08,16,BTCUSDm,buy,WT V11-BTC1-TREND181 B BOS x6.0,ob,0.8,,108206.34,107918.89,,108835.33,MARKET_CLOSE,market_close,287.4499999999971,2.1881718559749928,80.3,0,,282,0.25,-1.015,108122.86,108184.74,,,2025-07-08 17:35:00,,,,,,,,,,,,,,,,,,,,,,,,,503.1920000000042
126,2025-08-06 14:16:27,2025-08-06,14,BTCUSDm,sell,WT V11-BTC1-TREND181 S BOS x12.2,ob,0.55,,114261.08,114845.25,,114319.62,MARKET_CLOSE,market_close,584.1699999999983,-0.10021055514660762,19.217,0,,87,0.252,-0.793,114391.71,114282.68,,,2025-08-06 14:35:40,,,,,,,,,,,,,,,,,,,,,,,,,-32.19699999999648
128,2025-08-08 14:32:15,2025-08-08,14,BTCUSDm,buy,WT V11-BTC1-TREND181 B x0.1,ob,0.1,,116699.28,116411.01,,116410.6,SL,sl,288.2700000000041,-1.001422277725705,9.433,0,,33,0.251,-0.426,116631.59,116677.68,,,2025-08-08 14:41:41,,,,,,,,,,,,,,,,,,,,,,,,,-28.867999999999302
130,2025-08-09 06:06:38,2025-08-09,6,BTCUSDm,buy,WT V11-BTC1-TREND181 B x2.3,ob,1.0,,116646.85,116333.09,,117208.43,MARKET_CLOSE,market_close,313.7600000000093,1.7898393676694624,201.067,0,,69,0.25,-0.623,116572.72,116625.25,,,2025-08-09 09:27:42,,,,,,,,,,,,,,,,,,,,,,,,,561.5799999999872
131,2025-08-09 06:50:42,2025-08-09,6,BTCUSDm,buy,WT V11-BTC1-TREND181 B x0.4,ob,0.52,,116614.58,116384.81,,117009.99,MARKET_CLOSE,market_close,229.77000000000407,1.7208948078513142,118.783,0,,605,0.252,-0.777,116540.11,116592.98,,,2025-08-09 08:49:29,,,,,,,,,,,,,,,,,,,,,,,,,205.61320000000183
132,2025-08-09 07:20:28,2025-08-09,7,BTCUSDm,buy,WT V11-BTC1-TREND181 B x0.4,ob,0.6,,116850.62,116666.8,,116849.93,SL,sl,183.81999999999243,-0.0037536720705165743,90.033,0,,,,,,,,,2025-08-09 08:50:30,,,,,,,,,,,,,,,,,,,,,,,,True,-0.414000000001397
136,2025-09-18 09:11:29,2025-09-18,9,BTCUSDm,sell,WT V11-BTC1-TREND181 S x0.2,ob,0.51,,117349.38,117523.75,,117366.86,MARKET_CLOSE,market_close,174.36999999999534,-0.10024660205308478,40.15,0,,50,0.253,-1.214,117378.17,117367.38,,,2025-09-18 09:51:38,,,,,,,,,,,,,,,,,,,,,,,,,-8.914799999997921
138,2025-09-18 10:00:38,2025-09-18,10,BTCUSDm,sell,WT V11-BTC1-TREND181 S x0.1,ob,0.27,,117339.78,117480.25,,117354.04,MARKET_CLOSE,market_close,140.47000000000116,-0.10151633800807748,15.033,0,,38,0.251,-0.989,117368.48,117357.78,,,2025-09-18 10:15:40,,,,,,,,,,,,,,,,,,,,,,,,,-3.8501999999985856
140,2025-09-18 11:01:19,2025-09-18,11,BTCUSDm,sell,WT V11-BTC1-TREND181 S x0.4,ob,1.0,,117326.35,117472.67,,117283.01,SL,sl,146.31999999999243,0.29620010934946217,14.367,0,,16,0.26,-0.674,117355.46,117344.35,,,2025-09-18 11:15:41,,,,,,,,,,,,,,,,,,,,,,,,,43.34000000001106
142,2025-09-22 11:57:32,2025-09-22,11,BTCUSDm,sell,WT V11-BTC1-TREND181 S x0.2,ob,0.36,,112965.95,113165.39,,112906.69,SL,sl,199.44000000000233,0.29713196951461124,59.05,0,,55,0.253,-0.73,113005.96,112983.95,,,2025-09-22 12:56:35,,,,,,,,,,,,,,,,,,,,,,,,,21.333599999998114
144,2025-10-05 10:05:42,2025-10-05,10,BTCUSDm,buy,WT V11-BTC1-TREND181 B BOS x18.4,ob,0.8,,122815.01,122140.02,125882.56,122747.28,MARKET_CLOSE,market_close,674.9899999999907,-0.10034222729225153,28.917,0,,42,0.252,-0.736,122674.67,122797.01,,,2025-10-05 10:34:37,,,,,,,,,,,,,,,,,,,,,,,,,-54.18399999999674
146,2025-10-05 10:45:32,2025-10-05,10,BTCUSDm,buy,WT V11-BTC1-TREND181 B BOS x3.0,ob,0.8,,122942.24,122140.02,125882.56,123256.12,MARKET_CLOSE,market_close,802.2200000000012,0.39126424172918856,99.467,0,,328,0.252,-0.473,122802.14,122924.24,,,2025-10-05 12:25:00,,,,,,,,,,,,,,,,,,,,,,,,,251.10399999999208
